device_id,user_id,device_type,os_version,first_used_date
D0015699,U007651,Tablet,v2,2025-09-01
D0015700,U007651,Gaming Console,v2,2025-09-01
D0015701,U007652,Desktop - Web,latest,2024-12-01
D0015702,U007652,Gaming Console,latest,2024-12-07
D0015703,U007653,Gaming Console,latest,2024-03-06
D0015704,U007654,Mobile - iOS,v1,2025-04-28
D0015705,U007655,Mobile - iOS,v2,2025-01-06
D0015706,U007655,Tablet,v3,2025-01-12
D0015707,U007655,Gaming Console,v2,2025-01-11
D0015708,U007655,Mobile - Android,v2,2025-01-10
D0015709,U007656,Mobile - iOS,v1,2025-12-24
D0015710,U007657,Tablet,latest,2025-06-06
D0015711,U007657,Mobile - iOS,v2,2025-06-08
D0015712,U007657,Mobile - Android,v3,2025-06-15
D0015713,U007658,Smart TV,v1,2026-01-22
D0015714,U007659,Mobile - iOS,latest,2025-08-25
D0015715,U007660,Mobile - iOS,v3,2024-10-02
D0015716,U007661,Desktop - Web,v2,2025-07-05
D0015717,U007661,Smart TV,latest,2025-06-28
D0015718,U007661,Tablet,v2,2025-07-09
D0015719,U007661,Gaming Console,v3,2025-07-14
D0015720,U007662,Desktop - Web,v2,2024-07-11
D0015721,U007663,Smart TV,v3,2025-11-24
D0015722,U007663,Desktop - Web,latest,2025-12-11
D0015723,U007663,Mobile - iOS,v2,2025-12-09
D0015724,U007664,Desktop - Web,v3,2025-06-01
D0015725,U007664,Mobile - iOS,v3,2025-05-20
D0015726,U007665,Tablet,v1,2024-09-06
D0015727,U007665,Mobile - iOS,latest,2024-09-02
D0015728,U007665,Desktop - Web,v2,2024-09-09
D0015729,U007665,Smart TV,latest,2024-09-04
D0015730,U007666,Smart TV,v1,2025-01-23
D0015731,U007666,Tablet,v2,2025-02-02
D0015732,U007667,Smart TV,v3,2025-12-16
D0015733,U007667,Mobile - Android,v2,2025-12-21
D0015734,U007667,Desktop - Web,latest,2025-12-15
D0015735,U007667,Mobile - iOS,v1,2025-12-13
D0015736,U007668,Mobile - iOS,v1,2026-03-05
D0015737,U007668,Desktop - Web,v3,2026-03-11
D0015738,U007669,Gaming Console,v2,2022-07-27
D0015739,U007669,Tablet,latest,2022-08-10
D0015740,U007670,Mobile - Android,latest,2025-12-24
D0015741,U007670,Desktop - Web,latest,2026-01-01
D0015742,U007670,Gaming Console,v1,2026-01-07
D0015743,U007671,Desktop - Web,v2,2026-02-27
D0015744,U007672,Gaming Console,v3,2026-07-15
D0015745,U007673,Desktop - Web,v2,2026-01-30
D0015746,U007673,Gaming Console,v1,2026-01-21
D0015747,U007673,Smart TV,v2,2026-01-30
D0015748,U007674,Desktop - Web,v1,2025-02-10
D0015749,U007674,Smart TV,latest,2025-02-08
D0015750,U007674,Gaming Console,v3,2025-02-18
D0015751,U007674,Tablet,v3,2025-02-10
D0015752,U007675,Mobile - Android,v3,2026-02-18
D0015753,U007676,Smart TV,v2,2026-06-22
D0015754,U007677,Gaming Console,latest,2024-03-22
D0015755,U007677,Mobile - iOS,v3,2024-03-25
D0015756,U007677,Smart TV,v2,2024-03-22
D0015757,U007677,Tablet,v2,2024-03-21
D0015758,U007678,Mobile - iOS,v1,2023-01-10
D0015759,U007678,Tablet,latest,2023-01-04
D0015760,U007679,Mobile - iOS,latest,2024-02-02
D0015761,U007680,Tablet,v3,2022-11-04
D0015762,U007680,Desktop - Web,v1,2022-11-14
D0015763,U007681,Desktop - Web,v2,2026-01-20
D0015764,U007681,Mobile - Android,v3,2026-01-16
D0015765,U007681,Gaming Console,v2,2026-01-26
D0015766,U007681,Tablet,v2,2026-01-24
D0015767,U007682,Mobile - Android,v2,2026-04-21
D0015768,U007682,Tablet,v2,2026-04-26
D0015769,U007682,Mobile - iOS,v2,2026-04-20
D0015770,U007683,Mobile - iOS,v2,2024-10-05
D0015771,U007683,Smart TV,v3,2024-09-23
D0015772,U007683,Tablet,v2,2024-10-03
D0015773,U007683,Desktop - Web,v2,2024-09-23
D0015774,U007684,Mobile - Android,v3,2023-11-28
D0015775,U007684,Tablet,v1,2023-11-29
D0015776,U007685,Mobile - iOS,latest,2023-01-29
D0015777,U007685,Tablet,v3,2023-01-28
D0015778,U007686,Gaming Console,v1,2023-10-10
D0015779,U007687,Tablet,v3,2024-10-22
D0015780,U007687,Mobile - iOS,v1,2024-10-16
D0015781,U007688,Mobile - iOS,v3,2025-07-14
D0015782,U007688,Desktop - Web,v3,2025-07-06
D0015783,U007688,Mobile - Android,latest,2025-06-30
D0015784,U007688,Gaming Console,v2,2025-07-02
D0015785,U007689,Desktop - Web,v1,2022-09-13
D0015786,U007689,Smart TV,v2,2022-09-17
D0015787,U007690,Mobile - Android,v2,2026-04-18
D0015788,U007691,Smart TV,latest,2024-09-18
D0015789,U007691,Desktop - Web,v2,2024-09-15
D0015790,U007692,Mobile - iOS,v1,2025-11-09
D0015791,U007693,Mobile - iOS,v2,2024-10-14
D0015792,U007694,Mobile - iOS,v1,2024-09-15
D0015793,U007694,Gaming Console,v1,2024-09-10
D0015794,U007694,Mobile - Android,v3,2024-09-13
D0015795,U007695,Mobile - Android,v3,2024-05-07
D0015796,U007695,Tablet,latest,2024-05-16
D0015797,U007695,Desktop - Web,latest,2024-05-17
D0015798,U007696,Mobile - iOS,v2,2024-04-30
D0015799,U007696,Tablet,v1,2024-05-01
D0015800,U007696,Smart TV,latest,2024-05-08
D0015801,U007697,Mobile - Android,v1,2024-12-16
D0015802,U007698,Mobile - Android,latest,2023-12-18
D0015803,U007699,Desktop - Web,v3,2025-09-29
D0015804,U007700,Desktop - Web,latest,2026-02-09
D0015805,U007701,Desktop - Web,v3,2025-11-23
D0015806,U007701,Mobile - iOS,latest,2025-11-18
D0015807,U007702,Gaming Console,v3,2024-05-22
D0015808,U007702,Desktop - Web,v1,2024-05-27
D0015809,U007703,Gaming Console,v2,2023-03-11
D0015810,U007703,Mobile - iOS,v2,2023-03-09
D0015811,U007703,Mobile - Android,v1,2023-03-17
D0015812,U007703,Desktop - Web,v3,2023-03-11
D0015813,U007704,Smart TV,v1,2024-06-12
D0015814,U007704,Gaming Console,v3,2024-06-26
D0015815,U007704,Mobile - iOS,v2,2024-06-20
D0015816,U007705,Tablet,v1,2025-05-31
D0015817,U007706,Gaming Console,latest,2023-04-19
D0015818,U007707,Tablet,v1,2026-07-05
D0015819,U007707,Gaming Console,v1,2026-06-27
D0015820,U007708,Mobile - Android,v3,2022-11-17
D0015821,U007708,Desktop - Web,v3,2022-11-15
D0015822,U007708,Smart TV,v1,2022-11-12
D0015823,U007709,Mobile - Android,v1,2024-08-06
D0015824,U007710,Smart TV,v3,2026-02-01
D0015825,U007710,Tablet,v2,2026-02-09
D0015826,U007711,Desktop - Web,latest,2024-06-16
D0015827,U007712,Desktop - Web,v3,2024-03-19
D0015828,U007713,Tablet,v1,2025-05-22
D0015829,U007713,Mobile - iOS,v2,2025-05-17
D0015830,U007713,Desktop - Web,latest,2025-05-23
D0015831,U007713,Smart TV,v1,2025-05-25
D0015832,U007714,Tablet,v3,2026-01-28
D0015833,U007715,Desktop - Web,latest,2026-03-31
D0015834,U007715,Gaming Console,latest,2026-04-16
D0015835,U007715,Mobile - iOS,v3,2026-04-08
D0015836,U007716,Mobile - Android,v1,2023-05-30
D0015837,U007717,Tablet,v1,2026-04-08
D0015838,U007717,Mobile - iOS,latest,2026-04-08
D0015839,U007717,Gaming Console,v3,2026-03-24
D0015840,U007717,Mobile - Android,latest,2026-03-22
D0015841,U007718,Smart TV,v1,2026-03-07
D0015842,U007718,Gaming Console,latest,2026-03-19
D0015843,U007718,Mobile - iOS,latest,2026-02-28
D0015844,U007719,Desktop - Web,v1,2024-09-05
D0015845,U007719,Smart TV,v1,2024-09-01
D0015846,U007719,Mobile - iOS,v1,2024-08-28
D0015847,U007719,Mobile - Android,latest,2024-08-31
D0015848,U007720,Mobile - iOS,v2,2024-11-05
D0015849,U007720,Gaming Console,v1,2024-11-06
D0015850,U007720,Tablet,v1,2024-10-30
D0015851,U007721,Gaming Console,latest,2024-11-26
D0015852,U007722,Desktop - Web,v1,2025-05-07
D0015853,U007722,Mobile - Android,v3,2025-05-18
D0015854,U007723,Mobile - Android,v3,2025-09-26
D0015855,U007724,Smart TV,v1,2025-01-30
D0015856,U007724,Gaming Console,v3,2025-01-27
D0015857,U007725,Tablet,v1,2024-03-23
D0015858,U007725,Desktop - Web,v1,2024-03-17
D0015859,U007725,Gaming Console,v1,2024-03-29
D0015860,U007726,Mobile - Android,v2,2026-01-05
D0015861,U007727,Mobile - Android,v1,2025-10-17
D0015862,U007727,Tablet,v1,2025-10-20
D0015863,U007728,Mobile - iOS,v1,2022-12-29
D0015864,U007728,Desktop - Web,v2,2022-12-24
D0015865,U007728,Tablet,v1,2023-01-10
D0015866,U007729,Smart TV,v2,2023-11-17
D0015867,U007730,Tablet,v3,2024-08-21
D0015868,U007730,Gaming Console,v3,2024-08-16
D0015869,U007730,Smart TV,v3,2024-08-19
D0015870,U007731,Smart TV,v2,2024-03-01
D0015871,U007732,Gaming Console,v2,2023-03-15
D0015872,U007732,Smart TV,v2,2023-03-10
D0015873,U007732,Tablet,v2,2023-03-09
D0015874,U007733,Tablet,v3,2025-05-14
D0015875,U007733,Mobile - Android,v3,2025-05-26
D0015876,U007733,Desktop - Web,v1,2025-05-29
D0015877,U007733,Mobile - iOS,latest,2025-05-27
D0015878,U007734,Mobile - iOS,v2,2024-11-18
D0015879,U007734,Tablet,v1,2024-11-19
D0015880,U007734,Desktop - Web,v1,2024-11-25
D0015881,U007735,Gaming Console,v1,2026-06-13
D0015882,U007735,Smart TV,latest,2026-06-09
D0015883,U007735,Mobile - iOS,v1,2026-06-14
D0015884,U007736,Mobile - Android,latest,2024-05-31
D0015885,U007736,Desktop - Web,latest,2024-05-30
D0015886,U007737,Tablet,v2,2022-05-05
D0015887,U007738,Mobile - iOS,v3,2024-10-19
D0015888,U007739,Desktop - Web,v3,2023-10-16
D0015889,U007740,Desktop - Web,latest,2025-11-19
D0015890,U007740,Tablet,v3,2025-11-18
D0015891,U007740,Mobile - Android,latest,2025-11-25
D0015892,U007741,Smart TV,v3,2025-05-25
D0015893,U007741,Desktop - Web,v3,2025-05-22
D0015894,U007742,Mobile - Android,v2,2025-08-30
D0015895,U007743,Desktop - Web,latest,2025-12-12
D0015896,U007744,Gaming Console,v3,2022-08-16
D0015897,U007745,Gaming Console,v3,2026-05-16
D0015898,U007745,Desktop - Web,v2,2026-05-17
D0015899,U007745,Smart TV,v2,2026-06-01
D0015900,U007745,Mobile - Android,latest,2026-06-03
D0015901,U007746,Gaming Console,v2,2024-02-21
D0015902,U007746,Mobile - iOS,v2,2024-02-20
D0015903,U007746,Smart TV,latest,2024-02-20
D0015904,U007747,Gaming Console,latest,2024-10-08
D0015905,U007748,Tablet,v1,2026-06-21
D0015906,U007748,Smart TV,v2,2026-06-22
D0015907,U007748,Mobile - Android,v1,2026-06-10
D0015908,U007748,Gaming Console,v2,2026-06-24
D0015909,U007749,Tablet,latest,2024-05-13
D0015910,U007749,Smart TV,latest,2024-05-07
D0015911,U007750,Desktop - Web,v1,2024-03-22
D0015912,U007750,Smart TV,v3,2024-04-08
D0015913,U007750,Mobile - Android,v2,2024-04-03
D0015914,U007751,Tablet,v1,2025-08-16
D0015915,U007751,Desktop - Web,latest,2025-08-05
D0015916,U007751,Mobile - Android,v1,2025-08-10
D0015917,U007752,Tablet,latest,2022-10-09
D0015918,U007752,Gaming Console,latest,2022-10-22
D0015919,U007752,Desktop - Web,latest,2022-10-19
D0015920,U007753,Desktop - Web,latest,2025-02-02
D0015921,U007753,Mobile - iOS,v3,2025-01-30
D0015922,U007754,Desktop - Web,v2,2024-08-22
D0015923,U007754,Mobile - Android,latest,2024-08-22
D0015924,U007754,Smart TV,v2,2024-09-09
D0015925,U007755,Mobile - Android,v3,2024-11-10
D0015926,U007756,Tablet,v3,2026-03-08
D0015927,U007757,Smart TV,v1,2024-03-21
D0015928,U007757,Gaming Console,v1,2024-03-21
D0015929,U007757,Mobile - Android,v1,2024-03-25
D0015930,U007758,Mobile - iOS,v3,2023-10-09
D0015931,U007759,Desktop - Web,v1,2026-04-27
D0015932,U007760,Mobile - Android,v3,2025-03-04
D0015933,U007761,Desktop - Web,latest,2026-03-15
D0015934,U007761,Mobile - iOS,latest,2026-03-20
D0015935,U007762,Tablet,latest,2024-03-08
D0015936,U007762,Mobile - iOS,latest,2024-03-06
D0015937,U007763,Desktop - Web,v3,2025-10-03
D0015938,U007763,Mobile - iOS,latest,2025-09-21
D0015939,U007763,Smart TV,v1,2025-10-01
D0015940,U007763,Gaming Console,latest,2025-09-18
D0015941,U007764,Mobile - iOS,v1,2024-01-12
D0015942,U007764,Gaming Console,latest,2024-01-13
D0015943,U007765,Smart TV,v3,2023-11-26
D0015944,U007765,Mobile - iOS,v3,2023-11-17
D0015945,U007765,Mobile - Android,v1,2023-11-15
D0015946,U007766,Mobile - iOS,latest,2025-10-06
D0015947,U007766,Desktop - Web,v1,2025-09-24
D0015948,U007767,Desktop - Web,v1,2025-04-13
D0015949,U007767,Mobile - iOS,v2,2025-04-11
D0015950,U007767,Mobile - Android,v1,2025-04-14
D0015951,U007768,Mobile - Android,latest,2025-06-04
D0015952,U007768,Tablet,v2,2025-06-03
D0015953,U007769,Desktop - Web,latest,2025-10-07
D0015954,U007770,Tablet,v2,2023-04-16
D0015955,U007770,Desktop - Web,v2,2023-04-08
D0015956,U007770,Gaming Console,v1,2023-04-24
D0015957,U007771,Mobile - Android,latest,2024-06-03
D0015958,U007772,Tablet,v3,2024-09-04
D0015959,U007772,Gaming Console,v2,2024-08-29
D0015960,U007773,Mobile - Android,latest,2022-05-07
D0015961,U007774,Mobile - Android,latest,2024-02-09
D0015962,U007774,Desktop - Web,v2,2024-02-06
D0015963,U007774,Tablet,v3,2024-01-30
D0015964,U007774,Mobile - iOS,v1,2024-02-05
D0015965,U007775,Gaming Console,v2,2026-03-14
D0015966,U007775,Tablet,v1,2026-03-07
D0015967,U007776,Desktop - Web,latest,2023-02-12
D0015968,U007776,Mobile - iOS,latest,2023-02-23
D0015969,U007776,Mobile - Android,v2,2023-02-06
D0015970,U007777,Smart TV,v3,2025-01-19
D0015971,U007778,Desktop - Web,v2,2025-08-09
D0015972,U007779,Mobile - iOS,v1,2025-01-06
D0015973,U007779,Gaming Console,v1,2025-01-03
D0015974,U007779,Desktop - Web,v2,2025-01-12
D0015975,U007780,Smart TV,v1,2025-04-04
D0015976,U007780,Mobile - Android,latest,2025-04-03
D0015977,U007780,Tablet,latest,2025-03-29
D0015978,U007781,Tablet,v1,2026-06-08
D0015979,U007781,Mobile - Android,v2,2026-06-22
D0015980,U007781,Gaming Console,v2,2026-06-16
D0015981,U007781,Mobile - iOS,v3,2026-06-22
D0015982,U007782,Smart TV,latest,2026-02-20
D0015983,U007782,Mobile - Android,v1,2026-02-22
D0015984,U007782,Desktop - Web,v1,2026-02-21
D0015985,U007783,Desktop - Web,v3,2023-06-11
D0015986,U007783,Smart TV,v3,2023-06-15
D0015987,U007783,Mobile - Android,v3,2023-06-24
D0015988,U007783,Gaming Console,v1,2023-06-20
D0015989,U007784,Gaming Console,v2,2025-11-21
D0015990,U007784,Mobile - Android,latest,2025-11-26
D0015991,U007785,Gaming Console,v1,2024-10-16
D0015992,U007786,Tablet,v2,2025-01-04
D0015993,U007786,Mobile - iOS,latest,2025-01-03
D0015994,U007786,Smart TV,v3,2025-01-09
D0015995,U007787,Smart TV,latest,2025-09-01
D0015996,U007787,Mobile - Android,v1,2025-08-18
D0015997,U007788,Mobile - Android,v3,2022-10-21
D0015998,U007788,Gaming Console,v3,2022-10-18
D0015999,U007789,Tablet,v3,2024-06-14
D0016000,U007789,Smart TV,latest,2024-06-07
D0016001,U007790,Tablet,latest,2024-05-14
D0016002,U007791,Mobile - Android,latest,2026-01-12
D0016003,U007791,Mobile - iOS,latest,2026-01-10
D0016004,U007791,Smart TV,v1,2025-12-29
D0016005,U007792,Desktop - Web,v2,2024-05-31
D0016006,U007792,Mobile - Android,v1,2024-05-23
D0016007,U007793,Mobile - Android,v3,2024-01-24
D0016008,U007793,Desktop - Web,v2,2024-01-25
D0016009,U007793,Smart TV,v3,2024-01-27
D0016010,U007794,Mobile - iOS,v2,2026-02-02
D0016011,U007794,Gaming Console,latest,2026-02-02
D0016012,U007794,Desktop - Web,v3,2026-01-26
D0016013,U007795,Gaming Console,v2,2026-04-13
D0016014,U007795,Mobile - iOS,latest,2026-04-23
D0016015,U007796,Smart TV,latest,2025-11-23
D0016016,U007797,Mobile - iOS,latest,2024-11-08
D0016017,U007797,Smart TV,v3,2024-11-01
D0016018,U007797,Gaming Console,latest,2024-11-14
D0016019,U007798,Smart TV,v1,2025-09-09
D0016020,U007799,Smart TV,v1,2025-10-23
D0016021,U007800,Smart TV,v1,2022-11-22
D0016022,U007800,Mobile - Android,v2,2022-11-27
D0016023,U007801,Tablet,v3,2024-09-09
D0016024,U007802,Mobile - Android,v3,2025-01-11
D0016025,U007803,Gaming Console,latest,2025-11-01
D0016026,U007803,Mobile - iOS,v3,2025-11-06
D0016027,U007803,Desktop - Web,v1,2025-11-01
D0016028,U007804,Mobile - iOS,latest,2025-03-04
D0016029,U007804,Gaming Console,v1,2025-03-02
D0016030,U007805,Mobile - iOS,latest,2025-03-26
D0016031,U007805,Desktop - Web,v3,2025-03-24
D0016032,U007806,Tablet,v1,2025-11-27
D0016033,U007807,Tablet,v2,2026-02-22
D0016034,U007808,Mobile - iOS,latest,2026-03-17
D0016035,U007808,Mobile - Android,latest,2026-03-15
D0016036,U007809,Gaming Console,v1,2024-10-07
D0016037,U007809,Mobile - Android,v1,2024-10-14
D0016038,U007810,Gaming Console,latest,2026-01-11
D0016039,U007811,Smart TV,v2,2023-11-07
D0016040,U007811,Tablet,v3,2023-10-31
D0016041,U007812,Gaming Console,v1,2024-05-19
D0016042,U007812,Mobile - iOS,v2,2024-05-25
D0016043,U007812,Mobile - Android,v1,2024-05-25
D0016044,U007813,Mobile - Android,latest,2024-12-11
D0016045,U007814,Desktop - Web,v2,2026-01-19
D0016046,U007814,Tablet,v3,2026-01-26
D0016047,U007815,Gaming Console,v1,2025-07-29
D0016048,U007815,Smart TV,v3,2025-07-30
D0016049,U007815,Tablet,latest,2025-08-14
D0016050,U007816,Mobile - Android,v1,2022-10-06
D0016051,U007817,Desktop - Web,v3,2022-09-30
D0016052,U007817,Mobile - Android,v3,2022-10-08
D0016053,U007817,Mobile - iOS,latest,2022-09-30
D0016054,U007818,Mobile - iOS,v1,2024-06-27
D0016055,U007818,Mobile - Android,v3,2024-06-22
D0016056,U007819,Smart TV,v2,2023-09-26
D0016057,U007819,Mobile - iOS,latest,2023-09-25
D0016058,U007820,Mobile - Android,latest,2024-01-24
D0016059,U007821,Gaming Console,v1,2026-03-30
D0016060,U007821,Mobile - Android,v1,2026-04-10
D0016061,U007821,Desktop - Web,v3,2026-03-28
D0016062,U007821,Mobile - iOS,latest,2026-04-14
D0016063,U007822,Tablet,v3,2025-12-14
D0016064,U007823,Smart TV,v1,2025-02-25
D0016065,U007824,Mobile - iOS,latest,2022-06-23
D0016066,U007824,Desktop - Web,v1,2022-06-18
D0016067,U007825,Mobile - iOS,v1,2025-07-24
D0016068,U007826,Mobile - iOS,v3,2025-10-09
D0016069,U007827,Smart TV,v3,2026-04-28
D0016070,U007827,Mobile - iOS,v3,2026-05-02
D0016071,U007827,Gaming Console,v3,2026-04-22
D0016072,U007828,Mobile - iOS,v2,2024-06-18
D0016073,U007828,Smart TV,v2,2024-06-07
D0016074,U007829,Desktop - Web,v1,2025-09-17
D0016075,U007829,Smart TV,v2,2025-09-21
D0016076,U007830,Tablet,latest,2025-12-16
D0016077,U007831,Tablet,v3,2024-02-28
D0016078,U007831,Smart TV,v2,2024-02-22
D0016079,U007831,Mobile - iOS,latest,2024-02-16
D0016080,U007832,Gaming Console,v3,2026-04-14
D0016081,U007832,Smart TV,latest,2026-04-13
D0016082,U007833,Mobile - iOS,v2,2025-03-28
D0016083,U007834,Smart TV,latest,2025-10-05
D0016084,U007834,Tablet,v3,2025-10-12
D0016085,U007834,Mobile - iOS,latest,2025-10-18
D0016086,U007835,Mobile - Android,latest,2024-05-05
D0016087,U007835,Smart TV,latest,2024-04-25
D0016088,U007835,Gaming Console,v1,2024-04-28
D0016089,U007836,Smart TV,v1,2025-02-10
D0016090,U007836,Tablet,latest,2025-01-24
D0016091,U007836,Gaming Console,v2,2025-02-03
D0016092,U007836,Mobile - iOS,v3,2025-02-03
D0016093,U007837,Tablet,v1,2023-08-13
D0016094,U007837,Smart TV,latest,2023-08-17
D0016095,U007837,Mobile - iOS,v2,2023-08-12
D0016096,U007837,Desktop - Web,v1,2023-08-21
D0016097,U007838,Mobile - iOS,v1,2026-06-30
D0016098,U007838,Gaming Console,v2,2026-06-27
D0016099,U007839,Tablet,v2,2023-05-25
D0016100,U007839,Desktop - Web,v2,2023-05-10
D0016101,U007839,Mobile - Android,v3,2023-05-27
D0016102,U007839,Gaming Console,latest,2023-05-22
D0016103,U007840,Mobile - Android,v2,2026-03-18
D0016104,U007841,Smart TV,latest,2026-04-15
D0016105,U007842,Mobile - Android,v1,2025-10-11
D0016106,U007843,Gaming Console,latest,2025-07-19
D0016107,U007844,Desktop - Web,latest,2023-01-07
D0016108,U007844,Mobile - Android,v1,2023-01-24
D0016109,U007844,Mobile - iOS,latest,2023-01-20
D0016110,U007845,Tablet,v3,2024-01-30
D0016111,U007845,Gaming Console,v1,2024-02-02
D0016112,U007846,Gaming Console,v2,2026-03-26
D0016113,U007847,Tablet,v3,2025-02-11
D0016114,U007848,Mobile - Android,latest,2025-04-04
D0016115,U007848,Gaming Console,v1,2025-03-27
D0016116,U007849,Gaming Console,v2,2025-12-13
D0016117,U007849,Desktop - Web,v2,2025-12-10
D0016118,U007849,Tablet,v1,2025-12-09
D0016119,U007850,Mobile - iOS,v1,2023-01-08
D0016120,U007850,Tablet,v3,2022-12-26
D0016121,U007851,Mobile - Android,v3,2024-03-10
D0016122,U007852,Mobile - iOS,v3,2026-04-09
D0016123,U007853,Smart TV,latest,2026-05-05
D0016124,U007854,Tablet,latest,2024-07-12
D0016125,U007855,Smart TV,v1,2026-01-15
D0016126,U007856,Mobile - Android,v3,2025-04-10
D0016127,U007856,Gaming Console,v3,2025-03-29
D0016128,U007856,Mobile - iOS,latest,2025-04-13
D0016129,U007857,Mobile - iOS,v2,2025-10-19
D0016130,U007857,Gaming Console,v1,2025-10-17
D0016131,U007857,Smart TV,v2,2025-10-26
D0016132,U007857,Mobile - Android,latest,2025-10-18
D0016133,U007858,Mobile - iOS,latest,2025-04-12
D0016134,U007858,Tablet,v1,2025-04-03
D0016135,U007858,Desktop - Web,v1,2025-04-10
D0016136,U007858,Gaming Console,v1,2025-04-18
D0016137,U007859,Gaming Console,latest,2025-03-02
D0016138,U007860,Mobile - iOS,v1,2024-10-20
D0016139,U007860,Gaming Console,latest,2024-10-09
D0016140,U007860,Smart TV,latest,2024-10-08
D0016141,U007860,Tablet,v3,2024-10-23
D0016142,U007861,Gaming Console,v3,2025-04-24
D0016143,U007861,Mobile - iOS,v3,2025-04-13
D0016144,U007862,Desktop - Web,v2,2025-01-30
D0016145,U007862,Gaming Console,v1,2025-02-01
D0016146,U007863,Desktop - Web,v3,2024-02-09
D0016147,U007864,Mobile - iOS,v1,2026-06-28
D0016148,U007864,Desktop - Web,v1,2026-06-21
D0016149,U007865,Mobile - iOS,latest,2024-12-30
D0016150,U007866,Gaming Console,v1,2026-06-03
D0016151,U007866,Tablet,v1,2026-05-24
D0016152,U007867,Mobile - iOS,v3,2024-04-11
D0016153,U007867,Gaming Console,latest,2024-04-15
D0016154,U007868,Gaming Console,v2,2024-05-04
D0016155,U007869,Mobile - Android,latest,2026-07-02
D0016156,U007869,Mobile - iOS,v3,2026-06-30
D0016157,U007870,Smart TV,v2,2025-07-09
D0016158,U007870,Tablet,latest,2025-07-28
D0016159,U007870,Mobile - iOS,v1,2025-07-10
D0016160,U007871,Mobile - iOS,v3,2023-03-28
D0016161,U007871,Tablet,v1,2023-03-23
D0016162,U007871,Gaming Console,latest,2023-04-04
D0016163,U007872,Smart TV,latest,2025-09-23
D0016164,U007873,Smart TV,v1,2025-10-24
D0016165,U007874,Desktop - Web,latest,2024-02-28
D0016166,U007874,Gaming Console,v1,2024-03-01
D0016167,U007874,Mobile - Android,v2,2024-03-13
D0016168,U007875,Desktop - Web,v2,2026-06-06
D0016169,U007875,Mobile - iOS,latest,2026-06-05
D0016170,U007876,Smart TV,latest,2026-05-01
D0016171,U007876,Tablet,v2,2026-04-28
D0016172,U007876,Desktop - Web,v1,2026-05-02
D0016173,U007877,Desktop - Web,latest,2025-10-03
D0016174,U007878,Smart TV,v1,2023-10-31
D0016175,U007879,Mobile - Android,latest,2022-07-28
