subscription_id,user_id,plan_type,monthly_price_usd,billing_cycle,start_date,end_date,status,auto_renew,cancellation_reason,is_free_trial
S0006778,U005590,Basic,6.99,Monthly,2025-06-09,2026-06-30,Active,True,,False
S0006779,U005591,Standard,15.49,Monthly,2023-08-26,2024-05-02,Cancelled,True,Low usage,True
S0006780,U005591,Premium,22.99,Annual,2024-07-25,2024-11-13,Cancelled,True,Not enough content,False
S0006781,U005591,Standard,15.49,Monthly,2024-11-20,2026-06-30,Active,True,,False
S0006782,U005592,Basic,6.99,Monthly,2026-01-16,2026-06-30,Active,True,,False
S0006783,U005593,Standard,15.49,Annual,2026-02-03,2026-06-02,Cancelled,True,Low usage,False
S0006784,U005594,Standard,15.49,Monthly,2024-02-11,2024-07-13,Cancelled,True,Temporary pause,True
S0006785,U005594,Standard,15.49,Monthly,2024-07-27,2025-12-30,Cancelled,True,Low usage,False
S0006786,U005595,Basic,6.99,Monthly,2025-01-22,2026-06-30,Cancelled,True,Found alternative,False
S0006787,U005596,Standard,15.49,Monthly,2024-07-25,2025-10-19,Cancelled,True,Price too high,True
S0006788,U005596,Basic,6.99,Monthly,2025-12-05,2026-01-31,Cancelled,True,Found alternative,False
S0006789,U005597,Standard,15.49,Monthly,2024-08-16,2026-06-30,Active,False,,True
S0006790,U005598,Premium,22.99,Monthly,2022-07-24,2022-09-10,Cancelled,True,Low usage,True
S0006791,U005598,Premium,22.99,Monthly,2022-10-20,2023-12-28,Cancelled,True,Low usage,False
S0006792,U005599,Standard,15.49,Monthly,2025-06-15,2025-12-20,Cancelled,True,Not enough content,True
S0006793,U005599,Basic,6.99,Monthly,2025-12-28,2026-04-17,Cancelled,False,Not enough content,False
S0006794,U005600,Standard,15.49,Monthly,2023-09-11,2024-10-10,Cancelled,False,Price too high,True
S0006795,U005601,Basic,6.99,Monthly,2024-11-09,2025-03-31,Cancelled,True,Price too high,False
S0006796,U005602,Standard,15.49,Monthly,2025-12-15,2026-05-10,Cancelled,True,Found alternative,False
S0006797,U005603,Standard,15.49,Annual,2024-03-24,2024-12-05,Cancelled,True,Price too high,False
S0006798,U005604,Premium,22.99,Monthly,2025-11-11,2026-06-30,Active,True,,False
S0006799,U005605,Standard,15.49,Monthly,2024-11-23,2025-03-14,Cancelled,False,Not enough content,False
S0006800,U005605,Premium,22.99,Monthly,2025-03-25,2025-05-24,Cancelled,False,Price too high,False
S0006801,U005605,Basic,6.99,Monthly,2025-07-05,2026-04-07,Cancelled,True,Found alternative,False
S0006802,U005606,Premium,22.99,Monthly,2025-06-22,2026-02-06,Cancelled,False,Price too high,False
S0006803,U005606,Standard,15.49,Monthly,2026-04-20,2026-06-30,Cancelled,True,Low usage,False
S0006804,U005607,Premium,22.99,Monthly,2025-11-14,2026-03-21,Cancelled,False,Low usage,False
S0006805,U005608,Basic,6.99,Monthly,2024-06-16,2024-11-18,Cancelled,True,Price too high,False
S0006806,U005609,Standard,15.49,Monthly,2026-05-28,2026-06-30,Cancelled,True,Price too high,False
S0006807,U005610,Standard,15.49,Monthly,2025-02-14,2025-07-30,Cancelled,True,Price too high,False
S0006808,U005611,Basic,6.99,Monthly,2026-03-08,2026-06-30,Cancelled,True,Price too high,True
S0006809,U005612,Premium,22.99,Monthly,2025-06-24,2025-09-03,Cancelled,True,Temporary pause,False
S0006810,U005613,Standard,15.49,Annual,2025-02-21,2026-04-28,Cancelled,True,Not enough content,True
S0006811,U005614,Standard,15.49,Monthly,2025-06-23,2026-06-30,Cancelled,True,Price too high,True
S0006812,U005615,Premium,22.99,Monthly,2026-01-15,2026-06-30,Active,True,,True
S0006813,U005616,Premium,22.99,Monthly,2024-01-03,2026-06-13,Cancelled,True,Found alternative,False
S0006814,U005617,Standard,15.49,Monthly,2026-01-18,2026-06-30,Active,False,,False
S0006815,U005618,Mobile,3.99,Monthly,2025-02-18,2025-06-19,Cancelled,True,Price too high,False
S0006816,U005618,Basic,6.99,Annual,2025-08-01,2026-06-27,Cancelled,False,Price too high,False
S0006817,U005619,Standard,15.49,Monthly,2026-04-12,2026-06-30,Active,False,,False
S0006818,U005620,Standard,15.49,Annual,2025-06-02,2026-06-30,Active,False,,False
S0006819,U005621,Premium,22.99,Monthly,2025-01-22,2025-08-10,Cancelled,True,Found alternative,False
S0006820,U005622,Basic,6.99,Monthly,2024-06-02,2024-12-27,Cancelled,True,Low usage,True
S0006821,U005623,Basic,6.99,Monthly,2024-11-29,2025-10-02,Cancelled,True,Price too high,False
S0006822,U005624,Basic,6.99,Monthly,2026-01-23,2026-06-30,Cancelled,True,Other,False
S0006823,U005625,Premium,22.99,Monthly,2025-08-15,2026-06-30,Active,True,,False
S0006824,U005626,Basic,6.99,Monthly,2026-03-20,2026-06-30,Active,False,,True
S0006825,U005627,Premium,22.99,Annual,2026-03-08,2026-06-30,Cancelled,True,Price too high,False
S0006826,U005628,Basic,6.99,Monthly,2022-04-03,2022-08-17,Cancelled,True,Technical issues,True
S0006827,U005628,Standard,15.49,Monthly,2022-09-04,2023-05-28,Cancelled,True,Low usage,False
S0006828,U005629,Standard,15.49,Monthly,2024-02-25,2024-05-21,Cancelled,True,Price too high,False
S0006829,U005630,Standard,15.49,Monthly,2026-04-18,2026-06-30,Active,True,,True
S0006830,U005631,Premium,22.99,Monthly,2023-12-23,2024-02-09,Cancelled,True,Found alternative,False
S0006831,U005632,Standard,15.49,Monthly,2025-05-30,2026-02-13,Cancelled,True,Price too high,False
S0006832,U005633,Basic,6.99,Monthly,2024-01-08,2025-08-13,Cancelled,False,Price too high,True
S0006833,U005633,Standard,15.49,Monthly,2025-09-12,2026-01-02,Cancelled,True,Found alternative,False
S0006834,U005634,Mobile,3.99,Monthly,2025-05-04,2025-11-21,Cancelled,True,Low usage,False
S0006835,U005635,Standard,15.49,Monthly,2024-12-03,2025-03-20,Cancelled,True,Price too high,False
S0006836,U005636,Premium,22.99,Monthly,2026-04-26,2026-06-30,Active,True,,False
S0006837,U005637,Mobile,3.99,Monthly,2026-01-25,2026-03-06,Cancelled,True,Price too high,False
S0006838,U005638,Standard,15.49,Monthly,2025-04-22,2025-10-11,Cancelled,True,Price too high,False
S0006839,U005638,Basic,6.99,Monthly,2026-02-28,2026-03-30,Cancelled,True,Temporary pause,False
S0006840,U005639,Premium,22.99,Monthly,2025-09-17,2026-06-07,Cancelled,True,Price too high,True
S0006841,U005640,Premium,22.99,Monthly,2025-06-01,2026-02-23,Cancelled,True,Price too high,True
S0006842,U005641,Mobile,3.99,Monthly,2026-01-10,2026-06-30,Active,True,,True
S0006843,U005642,Standard,15.49,Annual,2024-07-15,2025-01-03,Cancelled,True,Low usage,False
S0006844,U005643,Standard,15.49,Monthly,2025-05-27,2025-08-26,Cancelled,True,Low usage,False
S0006845,U005644,Mobile,3.99,Monthly,2026-04-08,2026-06-30,Cancelled,True,Price too high,True
S0006846,U005645,Mobile,3.99,Monthly,2024-06-20,2024-12-09,Cancelled,True,Not enough content,False
S0006847,U005645,Standard,15.49,Monthly,2025-03-29,2025-04-29,Cancelled,True,Low usage,False
S0006848,U005646,Standard,15.49,Monthly,2025-07-03,2025-08-28,Cancelled,True,Low usage,False
S0006849,U005647,Standard,15.49,Monthly,2025-05-15,2025-07-24,Cancelled,True,Price too high,False
S0006850,U005648,Basic,6.99,Monthly,2023-09-24,2024-01-25,Cancelled,True,Low usage,False
S0006851,U005649,Premium,22.99,Annual,2026-04-22,2026-06-30,Active,True,,False
S0006852,U005650,Standard,15.49,Monthly,2024-05-07,2024-11-30,Cancelled,True,Price too high,True
S0006853,U005651,Premium,22.99,Annual,2026-01-15,2026-04-01,Cancelled,False,Found alternative,False
S0006854,U005651,Standard,15.49,Monthly,2026-06-08,2026-06-30,Cancelled,True,Not enough content,False
S0006855,U005652,Premium,22.99,Monthly,2024-10-16,2025-03-10,Cancelled,True,Low usage,False
S0006856,U005653,Basic,6.99,Monthly,2025-11-05,2025-12-23,Cancelled,False,Temporary pause,True
S0006857,U005654,Basic,6.99,Monthly,2025-03-29,2025-11-15,Cancelled,False,Price too high,False
S0006858,U005655,Basic,6.99,Monthly,2024-03-11,2025-02-26,Cancelled,True,Price too high,False
S0006859,U005656,Standard,15.49,Monthly,2024-12-03,2025-10-12,Cancelled,True,Low usage,True
S0006860,U005657,Premium,22.99,Monthly,2022-11-03,2023-03-15,Cancelled,False,Low usage,False
S0006861,U005658,Premium,22.99,Monthly,2026-05-14,2026-06-30,Active,True,,True
S0006862,U005659,Mobile,3.99,Monthly,2024-06-23,2025-03-29,Cancelled,True,Low usage,True
S0006863,U005660,Standard,15.49,Monthly,2025-10-19,2026-06-30,Active,False,,False
S0006864,U005661,Premium,22.99,Annual,2026-02-19,2026-06-02,Cancelled,True,Technical issues,False
S0006865,U005662,Basic,6.99,Monthly,2024-09-04,2025-01-24,Cancelled,True,Price too high,True
S0006866,U005662,Mobile,3.99,Monthly,2025-02-03,2025-06-26,Cancelled,True,Low usage,False
S0006867,U005663,Standard,15.49,Monthly,2026-06-21,2026-06-30,Active,True,,False
S0006868,U005664,Basic,6.99,Monthly,2025-10-28,2026-06-30,Active,True,,False
S0006869,U005665,Basic,6.99,Monthly,2022-07-14,2023-01-11,Cancelled,True,Temporary pause,False
S0006870,U005665,Standard,15.49,Monthly,2023-01-19,2023-05-06,Cancelled,True,Not enough content,False
S0006871,U005666,Standard,15.49,Monthly,2025-07-01,2025-10-29,Cancelled,True,Not enough content,False
S0006872,U005667,Standard,15.49,Monthly,2025-08-08,2026-06-30,Active,True,,True
S0006873,U005668,Standard,15.49,Monthly,2022-12-13,2024-08-13,Cancelled,True,Price too high,True
S0006874,U005669,Standard,15.49,Monthly,2025-04-16,2025-06-29,Cancelled,True,Price too high,True
S0006875,U005670,Standard,15.49,Monthly,2026-04-05,2026-06-07,Cancelled,False,Temporary pause,False
S0006876,U005671,Premium,22.99,Annual,2026-01-08,2026-06-30,Active,False,,False
S0006877,U005672,Standard,15.49,Monthly,2026-05-21,2026-06-30,Active,False,,False
S0006878,U005673,Premium,22.99,Monthly,2025-11-22,2026-02-20,Cancelled,True,Not enough content,False
S0006879,U005674,Standard,15.49,Monthly,2025-09-29,2026-06-30,Active,False,,False
S0006880,U005675,Basic,6.99,Monthly,2023-07-10,2024-02-13,Cancelled,True,Price too high,False
S0006881,U005676,Premium,22.99,Monthly,2024-04-15,2025-03-02,Cancelled,True,Found alternative,True
S0006882,U005677,Basic,6.99,Monthly,2026-03-25,2026-06-10,Cancelled,True,Low usage,True
S0006883,U005678,Standard,15.49,Monthly,2023-08-08,2024-10-13,Cancelled,False,Price too high,False
S0006884,U005679,Standard,15.49,Monthly,2025-06-24,2026-06-30,Active,True,,True
S0006885,U005680,Standard,15.49,Monthly,2022-10-31,2023-02-20,Cancelled,True,Not enough content,True
S0006886,U005681,Basic,6.99,Annual,2025-05-14,2025-06-29,Cancelled,False,Low usage,True
S0006887,U005682,Premium,22.99,Monthly,2024-11-07,2025-08-10,Cancelled,False,Not enough content,False
S0006888,U005682,Premium,22.99,Monthly,2025-09-12,2026-03-01,Cancelled,True,Temporary pause,False
S0006889,U005682,Basic,6.99,Monthly,2026-03-06,2026-04-20,Cancelled,False,Low usage,False
S0006890,U005683,Premium,22.99,Monthly,2025-11-30,2026-06-30,Cancelled,False,Other,False
S0006891,U005684,Standard,15.49,Monthly,2025-08-26,2026-06-30,Active,False,,False
S0006892,U005685,Basic,6.99,Monthly,2025-05-20,2026-06-30,Active,True,,False
S0006893,U005686,Premium,22.99,Annual,2024-12-12,2026-06-30,Active,False,,False
S0006894,U005687,Premium,22.99,Monthly,2025-08-12,2025-09-22,Cancelled,True,Technical issues,False
S0006895,U005688,Mobile,3.99,Monthly,2026-05-02,2026-06-30,Active,True,,False
S0006896,U005689,Mobile,3.99,Monthly,2025-06-17,2026-06-30,Cancelled,True,Low usage,False
S0006897,U005690,Standard,15.49,Monthly,2024-11-30,2026-04-05,Cancelled,True,Price too high,False
S0006898,U005690,Premium,22.99,Monthly,2026-04-20,2026-06-30,Cancelled,False,Price too high,False
S0006899,U005691,Premium,22.99,Monthly,2024-11-07,2025-05-13,Cancelled,True,Temporary pause,True
S0006900,U005692,Mobile,3.99,Monthly,2025-06-07,2025-09-18,Cancelled,True,Found alternative,True
S0006901,U005693,Standard,15.49,Monthly,2023-12-31,2024-05-10,Cancelled,True,Low usage,True
S0006902,U005694,Standard,15.49,Monthly,2024-11-11,2026-03-05,Cancelled,True,Other,False
S0006903,U005695,Mobile,3.99,Monthly,2022-10-20,2023-04-04,Cancelled,True,Low usage,False
S0006904,U005695,Standard,15.49,Monthly,2023-04-20,2023-06-24,Cancelled,True,Price too high,False
S0006905,U005696,Premium,22.99,Monthly,2025-01-06,2026-06-30,Active,True,,True
S0006906,U005697,Basic,6.99,Monthly,2026-03-18,2026-05-25,Cancelled,True,Price too high,False
S0006907,U005698,Premium,22.99,Annual,2023-11-15,2024-07-20,Cancelled,True,Not enough content,False
S0006908,U005699,Standard,15.49,Monthly,2025-10-13,2026-06-30,Active,True,,False
S0006909,U005700,Premium,22.99,Monthly,2026-04-28,2026-06-30,Active,True,,False
S0006910,U005701,Basic,6.99,Monthly,2025-06-02,2026-06-30,Cancelled,True,Not enough content,True
S0006911,U005702,Basic,6.99,Annual,2025-01-16,2025-08-07,Cancelled,False,Not enough content,True
S0006912,U005703,Standard,15.49,Monthly,2026-01-10,2026-06-30,Active,False,,False
S0006913,U005704,Premium,22.99,Monthly,2024-09-05,2025-09-26,Cancelled,False,Price too high,False
S0006914,U005705,Mobile,3.99,Monthly,2025-02-08,2026-06-30,Active,True,,False
S0006915,U005706,Standard,15.49,Monthly,2025-06-25,2025-12-09,Cancelled,False,Price too high,True
S0006916,U005707,Mobile,3.99,Monthly,2023-06-24,2023-09-12,Cancelled,False,Price too high,True
S0006917,U005708,Standard,15.49,Monthly,2026-01-02,2026-06-30,Active,True,,False
S0006918,U005709,Mobile,3.99,Monthly,2024-04-20,2024-07-21,Cancelled,True,Other,True
S0006919,U005710,Basic,6.99,Monthly,2025-10-26,2026-06-30,Active,True,,False
S0006920,U005711,Premium,22.99,Monthly,2023-05-13,2024-03-27,Cancelled,False,Low usage,False
S0006921,U005712,Basic,6.99,Monthly,2025-11-16,2026-06-30,Cancelled,False,Low usage,True
S0006922,U005713,Premium,22.99,Monthly,2025-03-14,2025-06-06,Cancelled,False,Low usage,True
S0006923,U005714,Basic,6.99,Annual,2024-04-06,2025-02-20,Cancelled,True,Price too high,True
S0006924,U005715,Standard,15.49,Monthly,2025-11-29,2026-03-12,Cancelled,False,Low usage,False
S0006925,U005716,Standard,15.49,Monthly,2025-12-16,2026-06-30,Active,True,,False
S0006926,U005717,Standard,15.49,Annual,2025-07-18,2026-02-02,Cancelled,True,Found alternative,False
S0006927,U005718,Premium,22.99,Monthly,2024-05-07,2024-07-20,Cancelled,True,Other,False
S0006928,U005719,Basic,6.99,Monthly,2025-10-24,2026-01-11,Cancelled,False,Low usage,False
S0006929,U005720,Premium,22.99,Monthly,2025-12-19,2026-06-30,Active,False,,False
S0006930,U005721,Basic,6.99,Monthly,2024-10-18,2025-05-29,Cancelled,True,Technical issues,False
S0006931,U005721,Standard,15.49,Monthly,2025-06-06,2025-09-10,Cancelled,True,Temporary pause,False
S0006932,U005722,Premium,22.99,Monthly,2025-04-17,2025-11-12,Cancelled,True,Found alternative,False
S0006933,U005722,Standard,15.49,Monthly,2025-11-25,2026-03-11,Cancelled,True,Low usage,False
S0006934,U005723,Standard,15.49,Monthly,2026-02-04,2026-06-30,Active,True,,True
S0006935,U005724,Basic,6.99,Monthly,2023-12-08,2024-08-06,Cancelled,True,Other,False
S0006936,U005725,Premium,22.99,Monthly,2024-03-15,2024-08-22,Cancelled,True,Low usage,False
S0006937,U005726,Standard,15.49,Annual,2025-01-06,2025-06-06,Cancelled,True,Other,False
S0006938,U005727,Mobile,3.99,Monthly,2024-03-25,2025-07-14,Cancelled,True,Low usage,False
S0006939,U005728,Standard,15.49,Monthly,2024-08-16,2025-01-15,Cancelled,True,Not enough content,False
S0006940,U005729,Premium,22.99,Monthly,2024-03-17,2025-01-02,Cancelled,True,Price too high,False
S0006941,U005730,Mobile,3.99,Monthly,2025-06-26,2026-01-26,Cancelled,False,Not enough content,True
S0006942,U005731,Standard,15.49,Monthly,2025-10-19,2026-03-20,Cancelled,False,Temporary pause,False
S0006943,U005732,Basic,6.99,Monthly,2023-06-01,2023-09-01,Cancelled,True,Low usage,False
S0006944,U005733,Standard,15.49,Monthly,2024-12-16,2025-08-10,Cancelled,True,Price too high,False
S0006945,U005734,Mobile,3.99,Annual,2023-03-07,2024-01-07,Cancelled,True,Low usage,True
S0006946,U005735,Standard,15.49,Monthly,2022-12-24,2023-02-08,Cancelled,True,Not enough content,True
S0006947,U005736,Premium,22.99,Monthly,2025-03-21,2026-06-30,Cancelled,True,Low usage,False
S0006948,U005737,Basic,6.99,Monthly,2023-08-06,2023-11-28,Cancelled,False,Price too high,True
S0006949,U005738,Standard,15.49,Monthly,2025-10-11,2026-06-30,Active,True,,False
S0006950,U005739,Standard,15.49,Monthly,2025-01-20,2026-05-12,Cancelled,False,Price too high,False
S0006951,U005740,Mobile,3.99,Monthly,2025-06-24,2026-02-17,Cancelled,True,Price too high,False
S0006952,U005741,Standard,15.49,Annual,2026-01-06,2026-06-30,Cancelled,True,Not enough content,False
S0006953,U005742,Premium,22.99,Monthly,2023-11-15,2024-05-17,Cancelled,False,Found alternative,True
S0006954,U005742,Standard,15.49,Monthly,2024-06-12,2025-01-17,Cancelled,True,Technical issues,False
S0006955,U005743,Standard,15.49,Monthly,2026-01-29,2026-06-30,Active,True,,False
S0006956,U005744,Standard,15.49,Monthly,2024-01-04,2024-07-31,Cancelled,True,Temporary pause,True
S0006957,U005745,Basic,6.99,Annual,2025-04-06,2026-06-30,Active,True,,False
S0006958,U005746,Mobile,3.99,Monthly,2024-04-01,2024-06-02,Cancelled,True,Price too high,False
S0006959,U005747,Mobile,3.99,Monthly,2024-04-22,2025-05-22,Cancelled,False,Low usage,False
S0006960,U005747,Premium,22.99,Monthly,2025-09-23,2026-06-30,Active,True,,False
S0006961,U005748,Basic,6.99,Monthly,2025-07-07,2025-08-25,Cancelled,True,Temporary pause,True
S0006962,U005748,Basic,6.99,Annual,2025-11-17,2026-06-30,Cancelled,True,Price too high,False
S0006963,U005749,Mobile,3.99,Monthly,2026-03-11,2026-06-30,Cancelled,True,Low usage,True
S0006964,U005750,Basic,6.99,Monthly,2023-05-26,2023-08-31,Cancelled,True,Not enough content,False
S0006965,U005751,Basic,6.99,Monthly,2023-03-26,2023-07-23,Cancelled,True,Low usage,False
S0006966,U005752,Premium,22.99,Monthly,2024-12-17,2025-01-29,Cancelled,False,Not enough content,False
S0006967,U005752,Standard,15.49,Monthly,2025-05-22,2026-06-30,Active,True,,False
S0006968,U005753,Mobile,3.99,Annual,2025-01-11,2025-03-09,Cancelled,False,Found alternative,False
S0006969,U005754,Standard,15.49,Monthly,2025-10-27,2026-06-30,Active,True,,True
S0006970,U005755,Standard,15.49,Monthly,2025-10-14,2026-06-30,Cancelled,True,Not enough content,False
S0006971,U005756,Standard,15.49,Monthly,2023-06-18,2024-07-04,Cancelled,True,Price too high,False
S0006972,U005757,Standard,15.49,Monthly,2025-01-11,2026-02-06,Cancelled,True,Price too high,True
S0006973,U005758,Basic,6.99,Monthly,2025-03-07,2025-08-15,Cancelled,True,Not enough content,False
S0006974,U005759,Standard,15.49,Monthly,2025-05-21,2026-06-30,Cancelled,True,Other,False
S0006975,U005760,Mobile,3.99,Monthly,2026-03-13,2026-06-30,Active,True,,True
S0006976,U005761,Mobile,3.99,Monthly,2024-03-09,2025-01-26,Cancelled,False,Price too high,False
S0006977,U005762,Premium,22.99,Monthly,2024-06-26,2025-06-28,Cancelled,True,Low usage,False
S0006978,U005762,Standard,15.49,Annual,2025-08-12,2026-03-06,Cancelled,True,Low usage,False
S0006979,U005762,Standard,15.49,Monthly,2026-05-07,2026-06-30,Active,True,,False
S0006980,U005763,Premium,22.99,Monthly,2022-03-17,2022-12-31,Cancelled,True,Low usage,True
S0006981,U005763,Standard,15.49,Monthly,2023-02-08,2023-05-01,Cancelled,False,Technical issues,False
S0006982,U005764,Standard,15.49,Monthly,2024-02-25,2026-06-30,Active,True,,False
S0006983,U005765,Basic,6.99,Annual,2026-06-19,2026-06-30,Cancelled,False,Found alternative,False
S0006984,U005766,Premium,22.99,Monthly,2025-01-28,2025-10-07,Cancelled,True,Found alternative,True
S0006985,U005767,Premium,22.99,Monthly,2025-11-12,2026-06-30,Active,True,,False
S0006986,U005768,Basic,6.99,Monthly,2025-02-18,2025-07-22,Cancelled,True,Low usage,False
S0006987,U005769,Premium,22.99,Monthly,2025-03-17,2026-04-20,Cancelled,True,Low usage,True
