episode_id,content_id,season_number,episode_number,duration_minutes,release_date
E009320,C00704,1,1,59,2021-08-06
E009321,C00704,1,2,32,2021-07-21
E009322,C00704,1,3,50,2021-02-05
E009323,C00704,1,4,45,2021-02-28
E009324,C00704,1,5,42,2021-09-02
E009325,C00704,1,6,46,2021-09-26
E009326,C00704,1,7,41,2021-11-06
E009327,C00704,1,8,35,2021-10-14
E009328,C00704,1,9,41,2021-04-22
E009329,C00704,1,10,46,2021-04-06
E009330,C00704,2,1,49,2021-09-12
E009331,C00704,2,2,40,2021-02-25
E009332,C00704,2,3,48,2021-06-02
E009333,C00704,2,4,22,2021-10-01
E009334,C00704,2,5,35,2021-07-30
E009335,C00704,2,6,33,2021-05-16
E009336,C00704,2,7,43,2021-07-26
E009337,C00704,2,8,47,2021-01-19
E009338,C00704,2,9,66,2021-07-18
E009339,C00704,3,1,54,2021-02-11
E009340,C00704,3,2,50,2021-10-06
E009341,C00704,3,3,41,2021-03-06
E009342,C00704,3,4,42,2021-09-06
E009343,C00704,3,5,48,2021-06-17
E009344,C00704,3,6,41,2021-04-23
E009345,C00704,3,7,42,2021-06-14
E009346,C00704,3,8,56,2021-08-15
E009347,C00704,3,9,36,2021-07-21
E009348,C00704,3,10,44,2021-09-10
E009349,C00704,3,11,48,2021-04-13
E009350,C00708,1,1,52,2019-04-02
E009351,C00708,1,2,23,2019-01-12
E009352,C00708,1,3,53,2019-06-22
E009353,C00708,1,4,59,2019-03-30
E009354,C00708,1,5,39,2019-06-19
E009355,C00708,1,6,42,2019-06-21
E009356,C00708,1,7,41,2019-09-30
E009357,C00708,1,8,31,2019-11-19
E009358,C00708,1,9,31,2019-06-30
E009359,C00708,1,10,48,2019-06-14
E009360,C00708,1,11,21,2019-09-11
E009361,C00708,1,12,41,2019-06-20
E009362,C00708,2,1,56,2019-09-06
E009363,C00708,2,2,62,2019-08-30
E009364,C00708,2,3,45,2019-03-01
E009365,C00708,2,4,51,2019-08-25
E009366,C00708,2,5,33,2019-11-14
E009367,C00708,2,6,52,2019-04-05
E009368,C00708,2,7,62,2019-02-07
E009369,C00708,2,8,48,2019-05-10
E009370,C00708,2,9,41,2019-07-15
E009371,C00708,2,10,70,2019-03-01
E009372,C00708,3,1,65,2019-02-14
E009373,C00708,3,2,48,2019-07-24
E009374,C00708,3,3,45,2019-02-23
E009375,C00708,3,4,50,2019-11-11
E009376,C00708,3,5,53,2019-02-16
E009377,C00708,3,6,36,2019-08-23
E009378,C00708,3,7,55,2019-08-19
E009379,C00708,3,8,55,2019-10-09
E009380,C00708,3,9,45,2019-05-23
E009381,C00708,4,1,43,2019-09-17
E009382,C00708,4,2,54,2019-06-16
E009383,C00708,4,3,44,2019-10-24
E009384,C00708,4,4,37,2019-02-27
E009385,C00708,4,5,54,2019-05-29
E009386,C00708,4,6,35,2019-07-15
E009387,C00708,4,7,53,2019-07-13
E009388,C00708,4,8,38,2019-04-16
E009389,C00708,4,9,21,2019-04-23
E009390,C00708,4,10,31,2019-01-16
E009391,C00710,1,1,38,2024-01-31
E009392,C00710,1,2,38,2024-09-03
E009393,C00710,1,3,38,2024-11-19
E009394,C00710,1,4,39,2024-11-14
E009395,C00710,1,5,56,2024-09-19
E009396,C00710,1,6,52,2024-10-17
E009397,C00710,1,7,46,2024-08-26
E009398,C00710,1,8,33,2024-08-22
E009399,C00710,2,1,56,2024-09-12
E009400,C00710,2,2,33,2024-02-21
E009401,C00710,2,3,68,2024-04-20
E009402,C00710,2,4,45,2024-01-02
E009403,C00710,2,5,63,2024-09-24
E009404,C00710,2,6,47,2024-01-29
E009405,C00710,2,7,31,2024-08-26
E009406,C00710,2,8,22,2024-04-25
E009407,C00710,3,1,25,2024-05-06
E009408,C00710,3,2,47,2024-03-09
E009409,C00710,3,3,27,2024-07-05
E009410,C00710,3,4,40,2024-03-27
E009411,C00710,3,5,31,2024-09-03
E009412,C00710,3,6,28,2024-07-26
E009413,C00710,3,7,53,2024-01-04
E009414,C00710,4,1,38,2024-11-11
E009415,C00710,4,2,34,2024-06-19
E009416,C00710,4,3,47,2024-01-15
E009417,C00710,4,4,48,2024-06-26
E009418,C00710,4,5,18,2024-06-11
E009419,C00710,4,6,53,2024-10-19
E009420,C00710,4,7,45,2024-01-31
E009421,C00710,4,8,47,2024-09-26
E009422,C00710,4,9,56,2024-03-31
E009423,C00710,4,10,72,2024-10-08
E009424,C00713,1,1,42,2017-05-13
E009425,C00713,1,2,57,2017-02-09
E009426,C00713,1,3,34,2017-05-15
E009427,C00713,1,4,42,2017-10-20
E009428,C00713,1,5,34,2017-11-14
E009429,C00713,1,6,56,2017-05-03
E009430,C00713,1,7,33,2017-01-05
E009431,C00713,1,8,57,2017-04-08
E009432,C00713,1,9,45,2017-11-17
E009433,C00713,1,10,53,2017-04-09
E009434,C00713,1,11,71,2017-03-20
E009435,C00713,1,12,32,2017-07-01
E009436,C00713,2,1,18,2017-05-11
E009437,C00713,2,2,51,2017-06-08
E009438,C00713,2,3,51,2017-10-16
E009439,C00713,2,4,46,2017-09-03
E009440,C00713,2,5,47,2017-09-01
E009441,C00713,2,6,58,2017-04-09
E009442,C00713,2,7,44,2017-01-12
E009443,C00713,2,8,49,2017-05-23
E009444,C00713,2,9,54,2017-07-04
E009445,C00713,2,10,60,2017-01-11
E009446,C00713,2,11,48,2017-10-05
E009447,C00713,2,12,36,2017-10-15
E009448,C00714,1,1,36,2021-11-17
E009449,C00714,1,2,54,2021-07-27
E009450,C00714,1,3,43,2021-07-10
E009451,C00714,1,4,35,2021-06-02
E009452,C00714,1,5,61,2021-02-11
E009453,C00714,1,6,43,2021-04-02
E009454,C00714,1,7,44,2021-01-12
E009455,C00714,1,8,38,2021-02-27
E009456,C00714,1,9,47,2021-06-17
E009457,C00714,1,10,63,2021-04-02
E009458,C00714,2,1,40,2021-06-12
E009459,C00714,2,2,35,2021-11-18
E009460,C00714,2,3,55,2021-09-10
E009461,C00714,2,4,50,2021-02-22
E009462,C00714,2,5,25,2021-02-08
E009463,C00714,2,6,46,2021-03-07
E009464,C00714,2,7,48,2021-08-26
E009465,C00715,1,1,56,2018-11-10
E009466,C00715,1,2,44,2018-03-12
E009467,C00715,1,3,30,2018-07-19
E009468,C00715,1,4,51,2018-03-13
E009469,C00715,1,5,51,2018-07-09
E009470,C00715,1,6,59,2018-05-09
E009471,C00715,1,7,61,2018-04-05
E009472,C00715,1,8,33,2018-05-08
E009473,C00715,1,9,64,2018-10-04
E009474,C00715,1,10,36,2018-05-30
E009475,C00715,1,11,35,2018-01-10
E009476,C00715,1,12,55,2018-01-28
E009477,C00718,1,1,34,2025-03-27
E009478,C00718,1,2,30,2025-10-04
E009479,C00718,1,3,41,2025-05-05
E009480,C00718,1,4,44,2025-09-12
E009481,C00718,1,5,39,2025-08-29
E009482,C00718,1,6,31,2025-05-29
E009483,C00718,1,7,49,2025-06-13
E009484,C00718,2,1,52,2025-07-09
E009485,C00718,2,2,25,2025-01-02
E009486,C00718,2,3,37,2025-09-04
E009487,C00718,2,4,62,2025-11-10
E009488,C00718,2,5,57,2025-01-13
E009489,C00718,2,6,51,2025-02-23
E009490,C00718,3,1,46,2025-03-17
E009491,C00718,3,2,31,2025-08-18
E009492,C00718,3,3,38,2025-05-28
E009493,C00718,3,4,51,2025-09-02
E009494,C00718,3,5,58,2025-07-19
E009495,C00718,3,6,58,2025-01-04
E009496,C00719,1,1,46,2017-01-07
E009497,C00719,1,2,22,2017-08-02
E009498,C00719,1,3,54,2017-01-11
E009499,C00719,1,4,63,2017-06-27
E009500,C00719,1,5,43,2017-11-12
E009501,C00719,1,6,31,2017-04-07
E009502,C00719,1,7,67,2017-06-16
E009503,C00719,1,8,45,2017-08-17
E009504,C00719,1,9,59,2017-04-17
E009505,C00719,1,10,36,2017-03-21
E009506,C00720,1,1,42,2019-04-06
E009507,C00720,1,2,43,2019-11-12
E009508,C00720,1,3,53,2019-05-25
E009509,C00720,1,4,37,2019-01-07
E009510,C00720,1,5,32,2019-05-05
E009511,C00720,1,6,53,2019-11-12
E009512,C00720,2,1,39,2019-11-19
E009513,C00720,2,2,61,2019-06-22
E009514,C00720,2,3,49,2019-05-11
E009515,C00720,2,4,33,2019-02-05
E009516,C00720,2,5,32,2019-07-21
E009517,C00720,2,6,36,2019-10-20
E009518,C00720,2,7,42,2019-10-01
E009519,C00720,2,8,49,2019-11-04
E009520,C00720,2,9,39,2019-05-09
E009521,C00720,2,10,30,2019-10-11
E009522,C00720,3,1,45,2019-01-08
E009523,C00720,3,2,42,2019-06-01
E009524,C00720,3,3,41,2019-09-25
E009525,C00720,3,4,44,2019-06-04
E009526,C00720,3,5,50,2019-10-12
E009527,C00720,3,6,34,2019-03-16
E009528,C00720,3,7,48,2019-10-08
E009529,C00720,3,8,35,2019-11-14
E009530,C00720,4,1,49,2019-01-08
E009531,C00720,4,2,49,2019-01-15
E009532,C00720,4,3,46,2019-07-26
E009533,C00720,4,4,33,2019-05-22
E009534,C00720,4,5,57,2019-11-22
E009535,C00720,4,6,42,2019-01-07
E009536,C00722,1,1,44,2022-08-28
E009537,C00722,1,2,27,2022-11-25
E009538,C00722,1,3,28,2022-08-12
E009539,C00722,1,4,34,2022-09-17
E009540,C00722,1,5,57,2022-09-18
E009541,C00722,1,6,42,2022-04-01
E009542,C00722,1,7,41,2022-03-26
E009543,C00722,1,8,41,2022-11-14
E009544,C00722,1,9,50,2022-11-26
E009545,C00722,2,1,40,2022-11-04
E009546,C00722,2,2,31,2022-05-07
E009547,C00722,2,3,37,2022-06-06
E009548,C00722,2,4,31,2022-06-24
E009549,C00722,2,5,43,2022-02-26
E009550,C00722,2,6,51,2022-10-20
E009551,C00722,2,7,49,2022-01-23
E009552,C00722,3,1,37,2022-06-21
E009553,C00722,3,2,41,2022-09-08
E009554,C00722,3,3,30,2022-03-12
E009555,C00722,3,4,60,2022-09-30
E009556,C00722,3,5,54,2022-02-03
E009557,C00722,3,6,27,2022-05-26
E009558,C00722,3,7,50,2022-03-18
E009559,C00726,1,1,50,2025-11-10
E009560,C00726,1,2,63,2025-01-17
E009561,C00726,1,3,35,2025-07-28
E009562,C00726,1,4,46,2025-10-13
E009563,C00726,1,5,54,2025-05-12
E009564,C00726,1,6,35,2025-01-03
E009565,C00726,1,7,58,2025-06-17
E009566,C00726,2,1,43,2025-03-01
E009567,C00726,2,2,56,2025-07-05
E009568,C00726,2,3,61,2025-06-04
E009569,C00726,2,4,41,2025-03-10
E009570,C00726,2,5,55,2025-05-03
E009571,C00726,2,6,55,2025-06-09
E009572,C00726,2,7,46,2025-03-11
E009573,C00726,2,8,40,2025-08-06
E009574,C00726,2,9,37,2025-11-25
E009575,C00726,2,10,25,2025-08-03
E009576,C00726,2,11,44,2025-10-08
E009577,C00726,2,12,44,2025-02-05
E009578,C00726,3,1,39,2025-08-21
E009579,C00726,3,2,68,2025-06-04
E009580,C00726,3,3,67,2025-11-02
E009581,C00726,3,4,34,2025-05-20
E009582,C00726,3,5,33,2025-07-07
E009583,C00726,3,6,34,2025-03-12
E009584,C00726,3,7,63,2025-02-28
E009585,C00726,3,8,45,2025-03-18
E009586,C00727,1,1,53,2019-04-11
E009587,C00727,1,2,71,2019-10-19
E009588,C00727,1,3,46,2019-09-15
E009589,C00727,1,4,62,2019-08-27
E009590,C00727,1,5,36,2019-10-15
E009591,C00727,1,6,18,2019-07-09
E009592,C00727,1,7,49,2019-08-05
E009593,C00727,1,8,33,2019-05-06
E009594,C00727,2,1,52,2019-05-28
E009595,C00727,2,2,43,2019-09-18
E009596,C00727,2,3,47,2019-05-15
E009597,C00727,2,4,30,2019-05-28
E009598,C00727,2,5,44,2019-05-24
E009599,C00727,2,6,38,2019-10-30
E009600,C00727,2,7,57,2019-08-25
E009601,C00727,2,8,18,2019-05-09
E009602,C00727,3,1,47,2019-11-22
E009603,C00727,3,2,41,2019-02-04
E009604,C00727,3,3,32,2019-02-08
E009605,C00727,3,4,46,2019-07-04
E009606,C00727,3,5,52,2019-05-22
E009607,C00727,3,6,22,2019-03-25
E009608,C00727,4,1,48,2019-11-19
E009609,C00727,4,2,45,2019-05-18
E009610,C00727,4,3,30,2019-02-11
E009611,C00727,4,4,47,2019-02-19
E009612,C00727,4,5,40,2019-11-20
E009613,C00727,4,6,48,2019-01-09
E009614,C00729,1,1,31,2024-02-06
E009615,C00729,1,2,41,2024-03-11
E009616,C00729,1,3,57,2024-03-28
E009617,C00729,1,4,30,2024-11-16
E009618,C00729,1,5,25,2024-10-05
E009619,C00729,1,6,18,2024-08-24
E009620,C00729,1,7,50,2024-04-23
E009621,C00729,1,8,29,2024-05-02
E009622,C00729,1,9,54,2024-02-21
E009623,C00731,1,1,43,2026-02-21
E009624,C00731,1,2,55,2026-10-26
E009625,C00731,1,3,51,2026-05-08
E009626,C00731,1,4,39,2026-07-13
E009627,C00731,1,5,52,2026-08-29
E009628,C00731,1,6,18,2026-08-31
E009629,C00731,1,7,40,2026-03-18
E009630,C00731,2,1,71,2026-10-04
E009631,C00731,2,2,53,2026-04-26
E009632,C00731,2,3,60,2026-08-03
E009633,C00731,2,4,40,2026-09-17
E009634,C00731,2,5,35,2026-02-21
E009635,C00731,2,6,18,2026-04-20
E009636,C00731,2,7,63,2026-11-19
E009637,C00731,2,8,61,2026-10-28
E009638,C00731,2,9,49,2026-10-08
E009639,C00731,2,10,49,2026-02-01
E009640,C00731,2,11,54,2026-01-06
E009641,C00731,2,12,37,2026-04-21
E009642,C00732,1,1,53,2022-03-26
E009643,C00732,1,2,45,2022-04-04
E009644,C00732,1,3,50,2022-04-12
E009645,C00732,1,4,39,2022-08-16
E009646,C00732,1,5,46,2022-09-05
E009647,C00732,1,6,58,2022-03-28
E009648,C00732,1,7,45,2022-04-08
E009649,C00732,1,8,45,2022-10-30
E009650,C00732,2,1,45,2022-10-31
E009651,C00732,2,2,55,2022-10-31
E009652,C00732,2,3,51,2022-11-23
E009653,C00732,2,4,29,2022-04-30
E009654,C00732,2,5,29,2022-11-02
E009655,C00732,2,6,49,2022-11-20
E009656,C00732,2,7,40,2022-11-09
E009657,C00732,2,8,43,2022-04-25
E009658,C00732,2,9,48,2022-03-19
E009659,C00732,3,1,51,2022-09-20
E009660,C00732,3,2,60,2022-03-02
E009661,C00732,3,3,71,2022-04-26
E009662,C00732,3,4,40,2022-05-06
E009663,C00732,3,5,39,2022-06-12
E009664,C00732,3,6,21,2022-05-23
E009665,C00733,1,1,42,2021-01-08
E009666,C00733,1,2,53,2021-03-09
E009667,C00733,1,3,47,2021-06-30
E009668,C00733,1,4,70,2021-08-26
E009669,C00733,1,5,31,2021-07-23
E009670,C00733,1,6,20,2021-05-25
E009671,C00733,1,7,30,2021-01-20
E009672,C00733,1,8,38,2021-09-23
E009673,C00733,1,9,28,2021-04-20
E009674,C00733,1,10,50,2021-08-22
E009675,C00733,1,11,40,2021-05-30
E009676,C00733,2,1,47,2021-10-06
E009677,C00733,2,2,28,2021-09-02
E009678,C00733,2,3,45,2021-08-20
E009679,C00733,2,4,50,2021-01-14
E009680,C00733,2,5,61,2021-07-22
E009681,C00733,2,6,18,2021-01-20
E009682,C00733,2,7,61,2021-02-04
E009683,C00733,2,8,38,2021-02-19
E009684,C00733,3,1,44,2021-10-14
E009685,C00733,3,2,58,2021-07-05
E009686,C00733,3,3,52,2021-09-24
E009687,C00733,3,4,50,2021-01-20
E009688,C00733,3,5,46,2021-01-01
E009689,C00733,3,6,56,2021-06-08
E009690,C00733,3,7,34,2021-10-07
E009691,C00733,3,8,46,2021-03-12
E009692,C00734,1,1,47,2024-07-16
E009693,C00734,1,2,44,2024-09-11
E009694,C00734,1,3,60,2024-04-27
E009695,C00734,1,4,56,2024-02-14
E009696,C00734,1,5,62,2024-04-29
E009697,C00734,1,6,70,2024-08-01
E009698,C00734,1,7,57,2024-04-27
E009699,C00734,1,8,46,2024-07-03
E009700,C00736,1,1,44,2019-09-05
E009701,C00736,1,2,39,2019-02-06
E009702,C00736,1,3,51,2019-10-15
E009703,C00736,1,4,69,2019-10-31
E009704,C00736,1,5,53,2019-03-09
E009705,C00736,1,6,40,2019-11-12
E009706,C00736,2,1,49,2019-09-10
E009707,C00736,2,2,33,2019-07-10
E009708,C00736,2,3,54,2019-01-10
E009709,C00736,2,4,74,2019-06-23
E009710,C00736,2,5,58,2019-06-27
E009711,C00736,2,6,45,2019-02-23
E009712,C00736,2,7,39,2019-10-08
E009713,C00736,2,8,33,2019-07-12
E009714,C00736,2,9,39,2019-07-24
E009715,C00736,2,10,28,2019-10-08
E009716,C00736,2,11,34,2019-10-30
E009717,C00736,2,12,47,2019-05-03
E009718,C00736,3,1,48,2019-04-17
E009719,C00736,3,2,67,2019-08-30
E009720,C00736,3,3,54,2019-09-27
E009721,C00736,3,4,51,2019-11-20
E009722,C00736,3,5,43,2019-01-01
E009723,C00736,3,6,46,2019-11-24
E009724,C00736,3,7,59,2019-05-12
E009725,C00736,4,1,19,2019-03-28
E009726,C00736,4,2,46,2019-07-27
E009727,C00736,4,3,60,2019-09-05
E009728,C00736,4,4,65,2019-01-04
E009729,C00736,4,5,54,2019-05-12
E009730,C00736,4,6,39,2019-04-26
E009731,C00736,4,7,47,2019-09-13
E009732,C00738,1,1,37,2021-01-15
E009733,C00738,1,2,51,2021-05-17
E009734,C00738,1,3,63,2021-03-27
E009735,C00738,1,4,46,2021-07-04
E009736,C00738,1,5,53,2021-03-02
E009737,C00738,1,6,58,2021-01-07
E009738,C00738,1,7,49,2021-01-25
E009739,C00738,1,8,52,2021-10-29
E009740,C00738,1,9,42,2021-10-31
E009741,C00738,2,1,31,2021-07-10
E009742,C00738,2,2,49,2021-08-29
E009743,C00738,2,3,60,2021-07-07
E009744,C00738,2,4,48,2021-02-04
E009745,C00738,2,5,50,2021-07-06
E009746,C00738,2,6,47,2021-05-23
E009747,C00738,2,7,72,2021-05-07
E009748,C00738,2,8,49,2021-03-04
E009749,C00738,2,9,40,2021-11-03
E009750,C00738,2,10,36,2021-03-20
E009751,C00738,2,11,38,2021-06-10
E009752,C00738,3,1,36,2021-04-05
E009753,C00738,3,2,38,2021-11-22
E009754,C00738,3,3,37,2021-03-12
E009755,C00738,3,4,41,2021-11-05
E009756,C00738,3,5,26,2021-01-16
E009757,C00738,3,6,30,2021-02-21
E009758,C00738,3,7,39,2021-07-08
E009759,C00738,3,8,58,2021-11-16
E009760,C00738,3,9,47,2021-02-26
E009761,C00738,3,10,58,2021-11-23
E009762,C00738,4,1,32,2021-10-31
E009763,C00738,4,2,18,2021-09-22
E009764,C00738,4,3,36,2021-07-11
E009765,C00738,4,4,62,2021-01-10
E009766,C00738,4,5,39,2021-07-10
E009767,C00738,4,6,58,2021-08-23
E009768,C00738,4,7,41,2021-01-12
E009769,C00738,4,8,20,2021-07-13
E009770,C00738,4,9,42,2021-09-18
E009771,C00739,1,1,45,2024-02-19
E009772,C00739,1,2,76,2024-11-02
E009773,C00739,1,3,59,2024-05-08
E009774,C00739,1,4,38,2024-04-07
E009775,C00739,1,5,52,2024-04-12
E009776,C00739,1,6,53,2024-11-23
E009777,C00739,1,7,42,2024-02-01
E009778,C00739,1,8,34,2024-07-23
E009779,C00740,1,1,46,2018-02-24
E009780,C00740,1,2,44,2018-03-03
E009781,C00740,1,3,50,2018-02-10
E009782,C00740,1,4,59,2018-06-22
E009783,C00740,1,5,42,2018-11-14
E009784,C00740,1,6,36,2018-07-31
E009785,C00740,1,7,63,2018-03-18
E009786,C00740,1,8,26,2018-02-03
E009787,C00740,1,9,37,2018-01-30
E009788,C00740,1,10,37,2018-05-11
E009789,C00740,2,1,52,2018-10-17
E009790,C00740,2,2,22,2018-04-28
E009791,C00740,2,3,35,2018-10-29
E009792,C00740,2,4,37,2018-02-09
E009793,C00740,2,5,49,2018-01-06
E009794,C00740,2,6,42,2018-08-01
E009795,C00740,2,7,51,2018-05-08
E009796,C00740,2,8,34,2018-03-19
E009797,C00740,2,9,47,2018-10-07
E009798,C00740,2,10,37,2018-11-14
E009799,C00740,3,1,43,2018-01-16
E009800,C00740,3,2,37,2018-07-10
E009801,C00740,3,3,47,2018-06-24
E009802,C00740,3,4,74,2018-04-17
E009803,C00740,3,5,32,2018-04-09
E009804,C00740,3,6,40,2018-01-20
E009805,C00740,3,7,26,2018-11-17
E009806,C00740,3,8,18,2018-09-14
E009807,C00740,3,9,37,2018-04-03
E009808,C00740,3,10,41,2018-06-24
E009809,C00740,4,1,56,2018-03-23
E009810,C00740,4,2,61,2018-10-26
E009811,C00740,4,3,49,2018-03-02
E009812,C00740,4,4,47,2018-07-21
E009813,C00740,4,5,19,2018-11-25
E009814,C00740,4,6,18,2018-03-01
E009815,C00740,4,7,61,2018-07-27
E009816,C00740,4,8,37,2018-03-13
E009817,C00740,4,9,49,2018-09-11
E009818,C00740,4,10,54,2018-07-14
E009819,C00740,4,11,26,2018-06-19
E009820,C00743,1,1,52,2016-06-17
E009821,C00743,1,2,40,2016-05-10
E009822,C00743,1,3,50,2016-02-26
E009823,C00743,1,4,21,2016-01-05
E009824,C00743,1,5,61,2016-04-26
E009825,C00743,1,6,62,2016-01-04
E009826,C00743,1,7,38,2016-05-14
E009827,C00743,1,8,50,2016-05-06
E009828,C00743,1,9,60,2016-08-31
E009829,C00743,1,10,38,2016-03-22
E009830,C00743,1,11,53,2016-09-23
E009831,C00743,1,12,28,2016-07-11
E009832,C00743,2,1,43,2016-05-06
E009833,C00743,2,2,63,2016-04-11
E009834,C00743,2,3,39,2016-05-11
E009835,C00743,2,4,41,2016-11-24
E009836,C00743,2,5,34,2016-09-07
E009837,C00743,2,6,58,2016-08-24
E009838,C00743,2,7,47,2016-06-10
E009839,C00743,2,8,18,2016-10-28
E009840,C00743,2,9,38,2016-10-09
E009841,C00743,3,1,38,2016-01-21
E009842,C00743,3,2,41,2016-07-11
E009843,C00743,3,3,71,2016-10-05
E009844,C00743,3,4,33,2016-01-24
E009845,C00743,3,5,31,2016-02-13
E009846,C00743,3,6,45,2016-03-12
E009847,C00743,3,7,59,2016-06-15
E009848,C00743,3,8,38,2016-01-06
E009849,C00743,3,9,53,2016-03-11
E009850,C00743,3,10,30,2016-04-29
E009851,C00743,3,11,48,2016-09-08
E009852,C00743,3,12,57,2016-07-03
E009853,C00745,1,1,73,2015-10-14
E009854,C00745,1,2,61,2015-03-07
E009855,C00745,1,3,56,2015-03-18
E009856,C00745,1,4,59,2015-10-04
E009857,C00745,1,5,24,2015-08-05
E009858,C00745,1,6,36,2015-03-19
E009859,C00745,1,7,60,2015-09-25
E009860,C00745,1,8,33,2015-07-18
E009861,C00745,1,9,43,2015-09-24
E009862,C00745,1,10,65,2015-08-23
E009863,C00745,1,11,52,2015-10-13
E009864,C00745,1,12,74,2015-07-15
E009865,C00746,1,1,46,2017-06-17
E009866,C00746,1,2,26,2017-01-30
E009867,C00746,1,3,49,2017-04-24
E009868,C00746,1,4,51,2017-07-15
E009869,C00746,1,5,48,2017-04-25
E009870,C00746,1,6,40,2017-10-08
E009871,C00752,1,1,70,2025-03-27
E009872,C00752,1,2,32,2025-07-02
E009873,C00752,1,3,50,2025-11-21
E009874,C00752,1,4,54,2025-01-15
E009875,C00752,1,5,37,2025-01-27
E009876,C00752,1,6,65,2025-10-05
E009877,C00752,1,7,25,2025-04-18
E009878,C00752,1,8,37,2025-01-16
E009879,C00752,1,9,62,2025-11-21
E009880,C00752,1,10,44,2025-05-25
E009881,C00752,1,11,50,2025-05-02
E009882,C00754,1,1,45,2023-04-06
E009883,C00754,1,2,37,2023-04-24
E009884,C00754,1,3,46,2023-09-17
E009885,C00754,1,4,24,2023-03-30
E009886,C00754,1,5,54,2023-10-31
E009887,C00754,1,6,49,2023-06-27
E009888,C00754,1,7,44,2023-11-06
E009889,C00754,1,8,41,2023-07-06
E009890,C00754,1,9,35,2023-07-12
E009891,C00754,1,10,39,2023-09-30
E009892,C00754,1,11,35,2023-09-28
E009893,C00754,2,1,43,2023-02-12
E009894,C00754,2,2,35,2023-07-19
E009895,C00754,2,3,20,2023-05-10
E009896,C00754,2,4,46,2023-07-28
E009897,C00754,2,5,54,2023-09-26
E009898,C00754,2,6,56,2023-07-10
E009899,C00754,2,7,52,2023-05-16
E009900,C00754,2,8,43,2023-04-12
E009901,C00754,3,1,63,2023-11-11
E009902,C00754,3,2,62,2023-03-09
E009903,C00754,3,3,32,2023-01-30
E009904,C00754,3,4,49,2023-08-02
E009905,C00754,3,5,42,2023-10-04
E009906,C00754,3,6,51,2023-03-22
E009907,C00754,3,7,45,2023-08-12
E009908,C00754,3,8,42,2023-02-11
E009909,C00754,3,9,60,2023-06-25
E009910,C00754,3,10,37,2023-07-13
E009911,C00754,3,11,20,2023-02-15
E009912,C00755,1,1,40,2026-04-14
E009913,C00755,1,2,53,2026-07-10
E009914,C00755,1,3,43,2026-06-12
E009915,C00755,1,4,57,2026-09-13
E009916,C00755,1,5,61,2026-05-23
E009917,C00755,1,6,33,2026-10-26
E009918,C00755,1,7,45,2026-07-26
E009919,C00755,1,8,53,2026-08-17
E009920,C00755,1,9,41,2026-08-09
E009921,C00755,1,10,43,2026-06-12
E009922,C00755,2,1,53,2026-06-26
E009923,C00755,2,2,26,2026-06-04
E009924,C00755,2,3,63,2026-08-02
E009925,C00755,2,4,21,2026-07-18
E009926,C00755,2,5,50,2026-11-02
E009927,C00755,2,6,39,2026-11-10
E009928,C00755,2,7,25,2026-09-13
E009929,C00755,2,8,36,2026-02-05
E009930,C00755,2,9,40,2026-05-01
E009931,C00755,2,10,38,2026-02-17
E009932,C00755,3,1,23,2026-09-21
E009933,C00755,3,2,49,2026-04-10
E009934,C00755,3,3,45,2026-01-07
E009935,C00755,3,4,18,2026-11-01
E009936,C00755,3,5,44,2026-10-13
E009937,C00755,3,6,52,2026-04-06
E009938,C00755,4,1,55,2026-01-24
E009939,C00755,4,2,44,2026-09-01
E009940,C00755,4,3,64,2026-09-23
E009941,C00755,4,4,24,2026-04-09
E009942,C00755,4,5,46,2026-01-02
E009943,C00755,4,6,18,2026-10-19
E009944,C00755,4,7,54,2026-09-20
E009945,C00755,4,8,43,2026-09-16
E009946,C00755,4,9,56,2026-08-07
E009947,C00755,4,10,57,2026-04-05
E009948,C00755,4,11,67,2026-09-14
E009949,C00756,1,1,31,2023-04-14
E009950,C00756,1,2,37,2023-03-21
E009951,C00756,1,3,54,2023-07-11
E009952,C00756,1,4,53,2023-09-06
E009953,C00756,1,5,50,2023-03-13
E009954,C00756,1,6,35,2023-01-03
E009955,C00756,1,7,71,2023-04-08
E009956,C00756,1,8,32,2023-10-12
E009957,C00756,1,9,40,2023-05-03
E009958,C00756,2,1,42,2023-10-07
E009959,C00756,2,2,55,2023-07-15
E009960,C00756,2,3,40,2023-11-08
E009961,C00756,2,4,45,2023-07-08
E009962,C00756,2,5,46,2023-02-06
E009963,C00756,2,6,47,2023-04-16
E009964,C00756,2,7,52,2023-11-26
E009965,C00756,2,8,43,2023-09-27
E009966,C00756,2,9,41,2023-05-31
E009967,C00756,2,10,56,2023-02-23
E009968,C00757,1,1,36,2026-05-25
E009969,C00757,1,2,44,2026-05-30
E009970,C00757,1,3,66,2026-05-21
E009971,C00757,1,4,47,2026-10-31
E009972,C00757,1,5,49,2026-08-16
E009973,C00757,1,6,40,2026-11-25
E009974,C00757,1,7,42,2026-05-14
E009975,C00757,1,8,43,2026-02-15
E009976,C00758,1,1,35,2016-08-17
E009977,C00758,1,2,37,2016-08-31
E009978,C00758,1,3,37,2016-09-21
E009979,C00758,1,4,49,2016-09-09
E009980,C00758,1,5,65,2016-05-27
E009981,C00758,1,6,33,2016-01-01
E009982,C00758,1,7,58,2016-02-24
E009983,C00758,1,8,40,2016-07-11
E009984,C00758,1,9,38,2016-03-03
