user_id,signup_date,country,age,gender,acquisition_channel,signup_device,referral_user_id,campaign_id,email_opt_in
U007756,2026-02-24,USA,34,Female,Paid Search,Mobile,,CMP0060,False
U007757,2024-03-13,Indonesia,21,Male,Organic,Mobile,,CMP0019,True
U007758,2023-09-25,UK,38,Male,Email,Smart TV,,CMP0012,False
U007759,2026-04-14,Indonesia,31,Male,Direct,Tablet,,CMP0016,False
U007760,2025-03-04,USA,32,Female,Organic,Smart TV,,CMP0020,True
U007761,2026-03-12,USA,27,Female,Affiliate,Tablet,,CMP0021,True
U007762,2024-02-21,UK,29,Female,Referral,Mobile,U004030,CMP0005,False
U007763,2025-09-17,Brazil,23,Female,Email,Mobile,,CMP0058,False
U007764,2023-12-25,India,23,Female,Affiliate,Mobile,,CMP0053,True
U007765,2023-11-09,Indonesia,21,Female,Influencer,Desktop,,CMP0008,True
U007766,2025-09-18,Brazil,47,Male,Referral,Tablet,U006386,CMP0020,True
U007767,2025-04-11,USA,28,Male,Paid Search,Tablet,,CMP0028,False
U007768,2025-05-27,Mexico,13,Female,Organic,Desktop,,CMP0016,True
U007769,2025-10-05,India,34,Female,TV/OTT,Smart TV,,CMP0044,False
U007770,2023-04-05,Germany,23,Female,Direct,Smart TV,,CMP0049,True
U007771,2024-05-16,South Korea,31,Male,Organic,Mobile,,CMP0015,True
U007772,2024-08-24,South Africa,29,Male,Referral,Desktop,U003694,CMP0034,True
U007773,2022-04-21,Mexico,46,Female,Organic,Smart TV,,CMP0016,True
U007774,2024-01-28,India,28,Male,Referral,Mobile,U003186,CMP0056,True
U007775,2026-03-02,India,40,Female,Organic,Mobile,,CMP0018,False
U007776,2023-02-04,India,39,Male,Direct,Smart TV,,CMP0046,False
U007777,2025-01-15,India,18,Female,Referral,Smart TV,U002867,CMP0036,True
U007778,2025-08-04,USA,33,Male,Referral,Smart TV,U006446,CMP0014,False
U007779,2024-12-25,UK,24,Other,Organic,Desktop,,CMP0001,True
U007780,2025-03-21,South Africa,19,Female,Organic,Mobile,,CMP0016,True
U007781,2026-06-08,Indonesia,19,Female,Paid Social,Mobile,,CMP0059,True
U007782,2026-02-16,USA,40,Male,Organic,Mobile,,CMP0030,True
U007783,2023-06-05,South Africa,58,Male,Paid Search,Mobile,,CMP0038,True
U007784,2025-11-20,South Korea,23,Male,TV/OTT,Mobile,,CMP0034,True
U007785,2024-10-11,USA,34,Female,Paid Search,Smart TV,,CMP0027,False
U007786,2024-12-25,Indonesia,35,Male,Paid Search,Desktop,,CMP0029,True
U007787,2025-08-13,Nigeria,26,Female,Email,Mobile,,CMP0016,False
U007788,2022-10-08,Mexico,46,Male,Affiliate,Mobile,,CMP0033,True
U007789,2024-06-06,South Korea,53,Female,Paid Search,Mobile,,CMP0025,False
U007790,2024-05-06,Canada,26,Male,Referral,Mobile,U007444,CMP0060,True
U007791,2025-12-28,Mexico,49,Female,Organic,Smart TV,,CMP0024,True
U007792,2024-05-16,Japan,26,Male,Organic,Mobile,,CMP0025,True
U007793,2024-01-15,Brazil,22,Female,Organic,Mobile,,CMP0039,False
U007794,2026-01-16,Canada,30,Female,Paid Search,Smart TV,,CMP0024,True
U007795,2026-04-09,Germany,40,Male,TV/OTT,Mobile,,CMP0025,False
U007796,2025-11-04,Australia,30,Female,Direct,Mobile,,CMP0047,True
U007797,2024-10-28,Australia,39,Male,Organic,Desktop,,CMP0022,False
U007798,2025-08-25,USA,34,Female,TV/OTT,Tablet,,CMP0053,True
U007799,2025-10-06,India,45,Female,Influencer,Tablet,,CMP0007,True
U007800,2022-11-17,USA,37,Female,Organic,Desktop,,CMP0018,True
U007801,2024-09-01,Germany,47,Male,Paid Social,Mobile,,CMP0017,True
U007802,2024-12-31,UK,23,Male,Paid Social,Mobile,,CMP0053,True
U007803,2025-10-23,Indonesia,29,Female,Organic,Mobile,,CMP0035,False
U007804,2025-02-20,Mexico,31,Male,Paid Search,Smart TV,,CMP0051,True
U007805,2025-03-14,India,23,Female,Organic,Smart TV,,CMP0020,True
U007806,2025-11-24,Japan,21,Female,Paid Social,Tablet,,CMP0018,False
U007807,2026-02-14,USA,35,Male,Paid Search,Desktop,,CMP0049,True
U007808,2026-03-02,USA,38,Male,Paid Social,Desktop,,CMP0015,True
U007809,2024-10-05,USA,33,Male,Paid Social,Mobile,,CMP0011,True
U007810,2026-01-09,Mexico,42,Female,Paid Social,Desktop,,CMP0042,False
U007811,2023-10-31,Philippines,20,Female,Organic,Smart TV,,CMP0051,True
U007812,2024-05-18,UK,28,Female,Organic,Mobile,,CMP0044,True
U007813,2024-12-10,Japan,20,Male,Paid Social,Smart TV,,CMP0002,True
U007814,2026-01-18,USA,33,Male,Paid Search,Desktop,,CMP0044,False
U007815,2025-07-28,India,36,Female,Organic,Mobile,,CMP0018,False
U007816,2022-09-27,Germany,45,Female,Paid Search,Mobile,,CMP0003,True
U007817,2022-09-23,Australia,20,Male,Direct,Tablet,,CMP0060,True
U007818,2024-06-17,Nigeria,35,Male,Paid Social,Mobile,,CMP0042,True
U007819,2023-09-10,Germany,46,Male,Referral,Desktop,U007264,CMP0053,True
U007820,2024-01-17,India,21,Female,Email,Mobile,,CMP0057,False
U007821,2026-03-26,USA,19,Male,Affiliate,Desktop,,CMP0041,False
U007822,2025-12-07,UK,17,Male,Paid Search,Mobile,,CMP0022,False
U007823,2025-02-12,Indonesia,38,Female,Email,Desktop,,CMP0014,True
U007824,2022-06-13,Mexico,24,Male,Paid Search,Mobile,,CMP0009,False
U007825,2025-07-10,India,36,Male,Organic,Mobile,,CMP0040,False
U007826,2025-09-24,UK,29,Female,Organic,Smart TV,,CMP0037,False
U007827,2026-04-16,USA,50,Female,Paid Search,Smart TV,,CMP0060,True
U007828,2024-06-03,Japan,39,Female,Referral,Tablet,U001318,CMP0011,False
U007829,2025-09-04,India,23,Other,Organic,Desktop,,CMP0059,True
U007830,2025-12-05,Indonesia,28,Female,Paid Social,Mobile,,CMP0013,True
U007831,2024-02-16,India,39,Male,Paid Social,Smart TV,,CMP0029,True
U007832,2026-04-03,Australia,21,Male,Direct,Tablet,,CMP0004,False
U007833,2025-03-22,USA,43,Male,Paid Search,Mobile,,CMP0009,True
U007834,2025-10-01,USA,29,Female,Paid Social,Mobile,,CMP0016,True
U007835,2024-04-24,UK,40,Female,Referral,Desktop,U000701,CMP0051,False
U007836,2025-01-24,USA,30,Female,Organic,Mobile,,CMP0038,True
U007837,2023-08-04,South Africa,26,Female,Paid Search,Desktop,,CMP0002,True
U007838,2026-06-17,South Korea,25,Male,Organic,Smart TV,,CMP0014,True
U007839,2023-05-10,India,49,Male,Organic,Smart TV,,CMP0031,False
U007840,2026-03-16,Brazil,29,Male,Paid Search,Mobile,,CMP0033,True
U007841,2026-04-06,Brazil,62,Male,Influencer,Smart TV,,CMP0030,True
U007842,2025-10-10,Mexico,33,Male,Paid Search,Mobile,,CMP0047,False
U007843,2025-07-05,USA,23,Female,Paid Social,Mobile,,CMP0025,False
U007844,2023-01-06,India,16,Female,Paid Social,Mobile,,CMP0028,True
U007845,2024-01-18,USA,44,Female,Paid Search,Smart TV,,CMP0030,False
U007846,2026-03-24,Indonesia,30,Male,Paid Social,Mobile,,CMP0053,False
U007847,2025-02-06,India,40,Female,Direct,Desktop,,CMP0048,True
U007848,2025-03-18,France,55,Female,Paid Social,Desktop,,CMP0013,False
U007849,2025-11-28,Indonesia,38,Male,Email,Mobile,,CMP0045,True
U007850,2022-12-24,Canada,35,Male,Paid Search,Desktop,,CMP0059,True
U007851,2024-03-05,USA,44,Female,Organic,Desktop,,CMP0041,True
U007852,2026-03-21,Canada,40,Female,Organic,Mobile,,CMP0013,True
U007853,2026-04-27,Germany,19,Female,Paid Social,Desktop,,CMP0015,True
U007854,2024-06-30,Brazil,45,Male,Referral,Mobile,U007528,CMP0040,True
U007855,2025-12-31,USA,31,Female,Affiliate,Mobile,,CMP0007,True
U007856,2025-03-26,USA,47,Female,Email,Mobile,,CMP0033,True
U007857,2025-10-08,France,37,Male,Organic,Smart TV,,CMP0056,True
U007858,2025-03-31,Japan,43,Female,Affiliate,Mobile,,CMP0017,False
U007859,2025-02-11,USA,29,Male,Paid Social,Smart TV,,CMP0023,False
U007860,2024-10-05,South Korea,16,Male,Paid Search,Mobile,,CMP0013,False
U007861,2025-04-12,India,37,Male,Paid Social,Desktop,,CMP0054,True
U007862,2025-01-23,USA,41,Male,Referral,Mobile,U004384,CMP0005,False
U007863,2024-01-28,Canada,26,Female,TV/OTT,Mobile,,CMP0001,False
U007864,2026-06-10,Japan,29,Male,Paid Social,Desktop,,CMP0048,False
U007865,2024-12-24,Germany,13,Male,Affiliate,Mobile,,CMP0033,True
U007866,2026-05-22,Brazil,30,Female,Direct,Mobile,,CMP0010,False
U007867,2024-04-08,UK,19,Male,Referral,Mobile,U002202,CMP0048,False
U007868,2024-05-03,India,37,Male,Organic,Mobile,,CMP0038,True
U007869,2026-06-29,India,35,Female,Referral,Smart TV,U001594,CMP0036,False
U007870,2025-07-09,India,32,Female,Organic,Desktop,,CMP0012,True
U007871,2023-03-19,Brazil,45,Female,Organic,Tablet,,CMP0001,True
U007872,2025-09-22,India,34,Female,Direct,Mobile,,CMP0034,True
U007873,2025-10-16,USA,33,Female,Organic,Smart TV,,CMP0049,True
U007874,2024-02-28,Canada,35,Male,Influencer,Smart TV,,CMP0007,True
U007875,2026-05-31,USA,26,Male,Affiliate,Smart TV,,CMP0039,True
U007876,2026-04-18,Mexico,41,Female,Referral,Desktop,U006567,CMP0023,True
U007877,2025-09-18,India,22,Male,Paid Social,Mobile,,CMP0044,True
U007878,2023-10-27,Germany,36,Male,Referral,Smart TV,U003988,CMP0040,False
U007879,2022-07-22,USA,44,Male,Direct,Mobile,,CMP0054,True
U007880,2024-04-10,India,21,Male,Referral,Mobile,U004946,CMP0049,True
U007881,2026-01-14,USA,18,Male,Paid Search,Mobile,,CMP0020,False
U007882,2024-03-20,USA,21,Male,TV/OTT,Mobile,,CMP0057,True
U007883,2025-09-20,South Korea,50,Female,Paid Social,Mobile,,CMP0035,True
U007884,2023-10-05,USA,25,Female,Organic,Smart TV,,CMP0053,False
U007885,2023-10-03,USA,19,Female,TV/OTT,Desktop,,CMP0025,False
U007886,2023-01-23,India,35,Female,Paid Search,Desktop,,CMP0015,False
U007887,2024-08-16,Canada,13,Female,Organic,Smart TV,,CMP0007,False
U007888,2024-11-29,Indonesia,22,Female,Affiliate,Mobile,,CMP0012,True
U007889,2022-10-02,South Africa,46,Male,Direct,Desktop,,CMP0044,True
U007890,2025-05-10,India,22,Female,Email,Desktop,,CMP0016,False
U007891,2023-04-07,USA,29,Male,Organic,Desktop,,CMP0055,True
U007892,2025-06-03,Brazil,34,Female,Referral,Desktop,U004146,CMP0059,True
U007893,2024-12-17,Brazil,34,Male,Organic,Mobile,,CMP0041,True
U007894,2025-06-09,India,26,Male,Paid Social,Desktop,,CMP0059,True
U007895,2024-07-08,USA,37,Female,Organic,Desktop,,CMP0039,True
U007896,2025-06-25,USA,46,Male,Organic,Mobile,,CMP0060,True
U007897,2024-09-07,USA,21,Male,Direct,Mobile,,CMP0018,True
U007898,2024-04-03,India,27,Male,Paid Search,Desktop,,CMP0042,False
U007899,2025-09-25,Mexico,30,Male,Referral,Mobile,U001231,CMP0010,True
U007900,2025-09-13,Philippines,38,Other,Paid Search,Desktop,,CMP0026,True
U007901,2022-07-23,UK,32,Female,Organic,Mobile,,CMP0021,True
U007902,2025-04-20,South Korea,30,Female,Affiliate,Mobile,,CMP0050,True
U007903,2025-04-14,UK,16,Male,Paid Search,Smart TV,,CMP0024,True
U007904,2026-06-27,USA,20,Male,Organic,Smart TV,,CMP0053,False
U007905,2025-03-04,Germany,33,Female,Organic,Mobile,,CMP0051,True
U007906,2025-07-09,USA,26,Male,Paid Social,Mobile,,CMP0018,False
U007907,2023-12-13,Indonesia,28,Male,TV/OTT,Mobile,,CMP0020,True
U007908,2025-05-09,Indonesia,31,Male,Paid Search,Mobile,,CMP0018,True
U007909,2025-05-26,USA,55,Male,Paid Social,Desktop,,CMP0033,False
U007910,2025-04-07,USA,27,Female,Organic,Tablet,,CMP0060,True
U007911,2026-03-11,USA,45,Female,Referral,Smart TV,U006708,CMP0052,True
U007912,2024-02-25,Indonesia,45,Male,Influencer,Mobile,,CMP0037,True
U007913,2023-12-04,USA,40,Male,Paid Search,Mobile,,CMP0036,True
U007914,2024-01-22,Japan,23,Female,Paid Search,Mobile,,CMP0060,True
U007915,2025-07-14,UK,33,Male,Organic,Desktop,,CMP0020,True
U007916,2022-10-02,Mexico,28,Female,TV/OTT,Mobile,,CMP0039,False
U007917,2025-07-04,USA,52,Female,Paid Social,Smart TV,,CMP0022,True
U007918,2025-03-10,South Korea,36,Male,Organic,Smart TV,,CMP0060,False
U007919,2025-03-23,Germany,29,Female,Referral,Mobile,U006998,CMP0031,False
U007920,2025-12-16,USA,49,Female,Referral,Mobile,U007027,CMP0032,True
U007921,2026-05-01,UK,28,Male,Organic,Mobile,,CMP0050,False
U007922,2025-10-25,India,37,Female,Paid Search,Desktop,,CMP0049,False
U007923,2026-06-22,Brazil,39,Male,Paid Search,Tablet,,CMP0024,False
U007924,2025-06-17,Australia,35,Male,Paid Search,Desktop,,CMP0031,False
U007925,2026-02-12,India,30,Female,Email,Desktop,,CMP0021,True
U007926,2025-12-05,Indonesia,40,Male,Referral,Mobile,U006806,CMP0055,True
U007927,2024-10-10,USA,25,Male,TV/OTT,Desktop,,CMP0003,True
U007928,2024-05-01,Philippines,43,Male,Paid Social,Smart TV,,CMP0021,False
U007929,2026-03-14,Indonesia,29,Female,Influencer,Mobile,,CMP0049,True
U007930,2024-07-19,Mexico,45,Male,Organic,Desktop,,CMP0032,True
U007931,2023-05-09,Nigeria,42,Female,Organic,Tablet,,CMP0041,False
U007932,2025-09-12,India,37,Female,Paid Social,Desktop,,CMP0011,True
U007933,2025-04-21,France,31,Female,Paid Social,Desktop,,CMP0048,True
U007934,2025-11-09,USA,43,Female,Organic,Smart TV,,CMP0049,False
U007935,2024-05-21,UK,37,Female,Paid Social,Desktop,,CMP0012,True
U007936,2023-05-30,Brazil,13,Male,Organic,Mobile,,CMP0020,True
U007937,2024-03-25,Philippines,23,Female,Organic,Mobile,,CMP0033,True
U007938,2025-04-27,Nigeria,33,Male,Paid Search,Mobile,,CMP0001,True
U007939,2024-06-04,Mexico,34,Female,Influencer,Smart TV,,CMP0017,False
U007940,2025-03-13,Philippines,39,Female,Organic,Smart TV,,CMP0013,True
U007941,2024-08-01,South Korea,47,Male,Paid Search,Smart TV,,CMP0030,True
U007942,2025-05-26,South Korea,37,Female,Affiliate,Mobile,,CMP0055,True
U007943,2024-04-29,USA,13,Female,Organic,Smart TV,,CMP0041,True
U007944,2025-11-03,India,33,Female,Organic,Desktop,,CMP0026,False
U007945,2026-04-13,Brazil,44,Male,Organic,Mobile,,CMP0054,True
U007946,2026-01-11,South Korea,33,Female,Direct,Mobile,,CMP0008,True
U007947,2025-07-03,Mexico,34,Female,Organic,Smart TV,,CMP0010,False
U007948,2023-11-14,Australia,27,Female,Affiliate,Smart TV,,CMP0037,False
U007949,2025-11-05,Nigeria,41,Male,Organic,Desktop,,CMP0036,True
U007950,2024-05-31,Brazil,28,Male,Influencer,Mobile,,CMP0057,True
U007951,2024-03-23,South Korea,37,Female,Affiliate,Smart TV,,CMP0053,True
U007952,2026-04-27,Brazil,36,Female,Direct,Smart TV,,CMP0045,True
U007953,2024-11-04,Mexico,32,Female,Direct,Smart TV,,CMP0027,False
U007954,2023-10-29,India,36,Female,Direct,Smart TV,,CMP0039,False
U007955,2025-01-22,Nigeria,34,Female,Organic,Mobile,,CMP0020,True
U007956,2025-05-21,Australia,44,Female,Paid Social,Smart TV,,CMP0038,False
U007957,2024-12-24,Japan,38,Female,Referral,Smart TV,U002613,CMP0024,True
U007958,2024-10-26,Canada,42,Male,Organic,Desktop,,CMP0031,True
U007959,2024-03-23,Brazil,24,Male,Organic,Tablet,,CMP0026,True
U007960,2025-12-24,Philippines,23,Other,Paid Search,Mobile,,CMP0026,False
U007961,2026-01-28,Indonesia,32,Female,Email,Mobile,,CMP0038,True
U007962,2024-01-31,South Africa,39,Male,Influencer,Tablet,,CMP0017,True
U007963,2023-04-18,Japan,37,Male,Influencer,Smart TV,,CMP0059,True
U007964,2025-02-27,Japan,24,Male,Organic,Mobile,,CMP0033,False
U007965,2024-03-21,USA,39,Female,Referral,Tablet,U006357,CMP0042,True
U007966,2024-05-18,Japan,25,Female,Organic,Mobile,,CMP0006,False
U007967,2022-11-08,India,38,Female,Direct,Desktop,,CMP0047,True
U007968,2023-04-14,Philippines,34,Female,Paid Social,Mobile,,CMP0002,True
U007969,2025-05-21,USA,29,Female,Referral,Tablet,U003138,CMP0017,False
U007970,2025-10-29,Indonesia,26,Male,Direct,Tablet,,CMP0036,False
U007971,2026-05-02,Brazil,33,Male,Paid Search,Mobile,,CMP0033,True
U007972,2025-02-25,USA,32,Female,Paid Search,Smart TV,,CMP0021,False
U007973,2023-11-23,Mexico,21,Female,Paid Search,Mobile,,CMP0002,True
U007974,2026-06-19,France,38,Male,Organic,Tablet,,CMP0048,True
U007975,2025-05-21,South Korea,43,Female,Affiliate,Tablet,,CMP0042,True
U007976,2026-02-19,France,40,Female,Direct,Smart TV,,CMP0047,True
U007977,2026-02-06,Brazil,35,Male,Email,Mobile,,CMP0020,True
U007978,2025-01-16,USA,27,Male,Direct,Mobile,,CMP0052,True
U007979,2026-03-28,Philippines,33,Male,Organic,Desktop,,CMP0011,False
U007980,2025-05-03,South Africa,30,Male,Organic,Mobile,,CMP0030,True
U007981,2023-02-02,South Korea,33,Male,Organic,Mobile,,CMP0002,True
U007982,2026-02-01,USA,41,Male,Paid Social,Desktop,,CMP0052,False
U007983,2022-06-26,Japan,30,Female,Referral,Mobile,U007400,CMP0017,True
U007984,2026-06-24,UK,13,Female,Influencer,Desktop,,CMP0040,False
U007985,2024-02-23,Nigeria,39,Female,Organic,Mobile,,CMP0032,True
U007986,2024-06-12,USA,35,Female,Paid Social,Mobile,,CMP0056,False
U007987,2025-10-12,USA,33,Female,Organic,Desktop,,CMP0006,False
U007988,2026-01-15,USA,20,Male,Organic,Desktop,,CMP0028,True
U007989,2024-01-09,Japan,23,Male,Influencer,Mobile,,CMP0021,False
U007990,2024-04-22,Germany,24,Female,TV/OTT,Mobile,,CMP0041,True
U007991,2023-11-14,France,26,Female,Paid Social,Smart TV,,CMP0011,True
U007992,2025-03-29,India,27,Male,Organic,Desktop,,CMP0015,True
U007993,2023-07-19,Philippines,20,Female,Paid Search,Mobile,,CMP0024,True
U007994,2024-12-22,India,53,Female,Direct,Desktop,,CMP0049,True
U007995,2026-03-20,USA,47,Male,Affiliate,Mobile,,CMP0009,False
U007996,2026-05-24,Japan,34,Male,Influencer,Mobile,,CMP0045,False
U007997,2026-06-10,Brazil,31,Female,Paid Social,Smart TV,,CMP0035,True
U007998,2024-10-20,Mexico,50,Female,Paid Search,Smart TV,,CMP0039,True
U007999,2024-12-18,India,48,Male,Paid Social,Mobile,,CMP0032,True
U008000,2026-05-28,France,24,Female,Email,Smart TV,,CMP0009,True
U008001,2024-08-08,USA,34,Male,Direct,Mobile,,CMP0021,True
U008002,2025-02-04,Brazil,30,Female,Paid Social,Smart TV,,CMP0028,True
U008003,2025-01-21,India,29,Female,Direct,Smart TV,,CMP0016,True
U008004,2024-12-21,Japan,30,Male,Influencer,Tablet,,CMP0059,False
U008005,2024-07-15,UK,31,Male,Referral,Mobile,U001909,CMP0027,True
U008006,2024-05-18,UK,34,Female,Direct,Mobile,,CMP0060,True
U008007,2025-04-25,Canada,34,Male,Organic,Mobile,,CMP0002,True
U008008,2025-06-03,Brazil,46,Male,Organic,Mobile,,CMP0058,True
U008009,2025-12-10,USA,23,Female,Organic,Mobile,,CMP0019,True
U008010,2026-02-15,France,41,Female,Paid Social,Mobile,,CMP0058,True
U008011,2023-11-28,Canada,21,Female,Email,Smart TV,,CMP0027,False
U008012,2025-06-27,India,34,Male,Organic,Desktop,,CMP0042,True
U008013,2023-11-06,Brazil,42,Female,Paid Social,Mobile,,CMP0017,False
U008014,2026-06-27,India,37,Male,Affiliate,Smart TV,,CMP0039,False
U008015,2023-06-11,France,28,Male,Paid Social,Mobile,,CMP0054,True
U008016,2024-06-05,Germany,34,Female,Organic,Desktop,,CMP0053,True
U008017,2025-08-15,Japan,48,Female,Organic,Desktop,,CMP0045,True
U008018,2025-06-11,Brazil,26,Male,Organic,Mobile,,CMP0028,True
U008019,2024-09-13,India,37,Male,Organic,Mobile,,CMP0016,False
U008020,2025-01-05,USA,41,Male,Organic,Mobile,,CMP0020,True
U008021,2024-11-10,India,28,Male,Paid Social,Desktop,,CMP0015,True
U008022,2023-04-21,Philippines,49,Female,Affiliate,Mobile,,CMP0053,False
U008023,2024-03-31,USA,52,Female,Paid Social,Tablet,,CMP0001,True
U008024,2025-07-23,USA,42,Male,Referral,Mobile,U006955,CMP0006,False
U008025,2026-04-06,Germany,42,Male,Organic,Mobile,,CMP0016,True
U008026,2024-05-14,Mexico,14,Female,Paid Social,Desktop,,CMP0024,False
U008027,2025-04-07,Indonesia,18,Male,Organic,Mobile,,CMP0060,True
U008028,2026-03-11,USA,31,Male,Affiliate,Desktop,,CMP0052,True
U008029,2024-08-10,Philippines,25,Male,Influencer,Smart TV,,CMP0013,True
U008030,2025-11-14,France,38,Female,Affiliate,Tablet,,CMP0049,True
U008031,2025-06-24,South Korea,13,Female,Paid Search,Desktop,,CMP0041,False
U008032,2023-08-07,India,38,Male,Paid Search,Smart TV,,CMP0024,False
U008033,2025-04-15,Canada,30,Male,Paid Social,Smart TV,,CMP0025,True
U008034,2025-09-06,USA,26,Female,TV/OTT,Mobile,,CMP0026,False
U008035,2024-09-04,South Korea,51,Female,Affiliate,Desktop,,CMP0050,True
U008036,2022-07-25,USA,28,Female,Organic,Smart TV,,CMP0024,True
U008037,2025-06-20,UK,15,Male,Influencer,Desktop,,CMP0060,False
U008038,2024-06-24,UK,36,Male,Organic,Mobile,,CMP0046,True
U008039,2025-08-03,Philippines,35,Other,Paid Search,Smart TV,,CMP0025,True
U008040,2024-08-25,UK,30,Female,Paid Search,Mobile,,CMP0018,True
U008041,2026-02-13,India,55,Female,Affiliate,Smart TV,,CMP0025,True
U008042,2026-04-24,Japan,34,Female,Influencer,Mobile,,CMP0030,False
U008043,2023-01-08,Indonesia,42,Male,Organic,Desktop,,CMP0058,True
U008044,2024-09-25,South Korea,35,Male,Affiliate,Desktop,,CMP0017,False
U008045,2022-12-10,Brazil,44,Female,Paid Social,Mobile,,CMP0008,True
U008046,2024-09-08,USA,28,Male,Paid Social,Mobile,,CMP0049,False
U008047,2025-08-20,USA,21,Male,Organic,Mobile,,CMP0025,True
U008048,2024-10-27,UK,39,Female,Paid Social,Desktop,,CMP0059,False
U008049,2024-09-07,India,34,Other,Direct,Tablet,,CMP0034,True
U008050,2023-12-27,India,39,Male,Organic,Smart TV,,CMP0006,True
U008051,2025-06-20,Brazil,25,Male,Influencer,Smart TV,,CMP0029,False
U008052,2024-02-25,India,36,Female,Referral,Desktop,U006994,CMP0027,True
U008053,2025-03-25,France,16,Male,Direct,Mobile,,CMP0051,False
U008054,2024-10-10,USA,27,Female,Paid Search,Mobile,,CMP0039,False
U008055,2023-05-26,South Africa,24,Other,Email,Desktop,,CMP0015,False
U008056,2024-01-15,Philippines,36,Male,Organic,Mobile,,CMP0020,True
U008057,2023-12-19,Canada,27,Male,Paid Search,Desktop,,CMP0003,True
U008058,2025-09-29,India,18,Other,Paid Social,Smart TV,,CMP0014,False
U008059,2022-08-28,Nigeria,26,Female,Referral,Mobile,U005783,CMP0024,True
U008060,2025-10-02,Indonesia,37,Male,Organic,Mobile,,CMP0005,True
U008061,2022-07-24,India,33,Male,Paid Search,Tablet,,CMP0015,True
U008062,2026-04-25,USA,24,Female,Direct,Desktop,,CMP0030,True
U008063,2025-03-02,South Africa,40,Male,Affiliate,Mobile,,CMP0055,True
U008064,2024-11-25,Germany,47,Female,Paid Social,Mobile,,CMP0020,True
U008065,2024-09-10,France,41,Male,Organic,Mobile,,CMP0036,True
U008066,2025-09-28,UK,13,Male,Direct,Smart TV,,CMP0002,True
U008067,2026-04-08,Australia,34,Male,Referral,Tablet,U005837,CMP0022,True
U008068,2024-06-12,Brazil,30,Female,Direct,Mobile,,CMP0033,True
U008069,2024-11-14,India,13,Male,Paid Search,Smart TV,,CMP0016,True
U008070,2024-08-19,Japan,19,Female,Organic,Mobile,,CMP0039,False
U008071,2025-08-02,India,39,Female,Referral,Smart TV,U005440,CMP0011,False
